#twotheta, yobs, ycal, bkg, diff
2.296000e+001,9.130669e+003,8.932392e+003,8.448917e+003,1.982765e+002
2.297000e+001,8.938757e+003,8.982928e+003,8.443346e+003,-4.417098e+001
2.298000e+001,8.951672e+003,9.042590e+003,8.437779e+003,-9.091798e+001
2.299000e+001,9.307619e+003,9.112559e+003,8.432215e+003,1.950598e+002
2.300000e+001,9.303647e+003,9.193975e+003,8.426654e+003,1.096717e+002
2.301000e+001,9.403977e+003,9.287849e+003,8.421097e+003,1.161276e+002
2.302000e+001,9.371283e+003,9.394948e+003,8.415543e+003,-2.366509e+001
2.303000e+001,9.458241e+003,9.515619e+003,8.409993e+003,-5.737802e+001
2.304000e+001,9.767400e+003,9.649538e+003,8.404446e+003,1.178626e+002
2.305000e+001,9.833808e+003,9.795360e+003,8.398902e+003,3.844727e+001
2.306000e+001,9.947944e+003,9.950279e+003,8.393362e+003,-2.334651e+000
2.307000e+001,9.970728e+003,1.010955e+004,8.387826e+003,-1.388227e+002
2.308000e+001,1.025028e+004,1.026619e+004,8.382293e+003,-1.590670e+001
2.309000e+001,1.040300e+004,1.041113e+004,8.376763e+003,-8.133436e+000
2.310000e+001,1.059242e+004,1.053425e+004,8.371237e+003,5.817232e+001
2.311000e+001,1.079723e+004,1.062621e+004,8.365714e+003,1.710242e+002
2.312000e+001,1.077080e+004,1.066427e+004,8.360194e+003,1.065369e+002
2.313000e+001,1.065022e+004,1.058926e+004,8.354678e+003,6.095137e+001
2.314000e+001,1.043425e+004,1.044232e+004,8.349166e+003,-8.066901e+000
2.315000e+001,1.029585e+004,1.027698e+004,8.343657e+003,1.887296e+001
2.316000e+001,1.011820e+004,1.012276e+004,8.338151e+003,-4.565152e+000
2.317000e+001,9.918360e+003,9.985885e+003,8.332649e+003,-6.752440e+001
2.318000e+001,9.846224e+003,9.847486e+003,8.327150e+003,-1.262385e+000
2.319000e+001,9.824087e+003,9.679125e+003,8.321654e+003,1.449624e+002
2.320000e+001,9.484733e+003,9.501320e+003,8.316162e+003,-1.658622e+001
2.321000e+001,9.456606e+003,9.336345e+003,8.310674e+003,1.202617e+002
2.322000e+001,9.227846e+003,9.195448e+003,8.305189e+003,3.239725e+001
2.323000e+001,9.123370e+003,9.079990e+003,8.299707e+003,4.338002e+001
2.324000e+001,8.960447e+003,8.986521e+003,8.294229e+003,-2.607374e+001
2.325000e+001,8.888468e+003,8.910499e+003,8.288754e+003,-2.203113e+001
2.326000e+001,8.883065e+003,8.847970e+003,8.283282e+003,3.509504e+001
2.327000e+001,8.886699e+003,8.796002e+003,8.277814e+003,9.069728e+001
2.328000e+001,8.825152e+003,8.752567e+003,8.272350e+003,7.258543e+001
2.329000e+001,8.676740e+003,8.716283e+003,8.266889e+003,-3.954308e+001
2.330000e+001,8.618069e+003,8.686177e+003,8.261431e+003,-6.810806e+001
2.331000e+001,8.613315e+003,8.661524e+003,8.255977e+003,-4.820878e+001
2.332000e+001,8.759879e+003,8.641762e+003,8.250526e+003,1.181172e+002
2.333000e+001,8.707614e+003,8.626455e+003,8.245079e+003,8.115961e+001
2.334000e+001,8.726145e+003,8.615285e+003,8.239635e+003,1.108596e+002
2.335000e+001,8.548916e+003,8.608052e+003,8.234194e+003,-5.913618e+001
2.336000e+001,8.706841e+003,8.604677e+003,8.228757e+003,1.021640e+002
2.337000e+001,8.629041e+003,8.605201e+003,8.223324e+003,2.383951e+001
2.338000e+001,8.634408e+003,8.609791e+003,8.217893e+003,2.461701e+001
2.339000e+001,8.665852e+003,8.618732e+003,8.212467e+003,4.712009e+001
2.340000e+001,8.733514e+003,8.632425e+003,8.207043e+003,1.010884e+002
2.341000e+001,8.690124e+003,8.651387e+003,8.201623e+003,3.873741e+001
2.342000e+001,8.801813e+003,8.676232e+003,8.196207e+003,1.255809e+002
2.343000e+001,8.712486e+003,8.707664e+003,8.190794e+003,4.822340e+000
2.344000e+001,8.782688e+003,8.746455e+003,8.185384e+003,3.623266e+001
2.345000e+001,8.996963e+003,8.793414e+003,8.179978e+003,2.035484e+002
2.346000e+001,8.837987e+003,8.849354e+003,8.174575e+003,-1.136685e+001
2.347000e+001,8.950029e+003,8.915035e+003,8.169176e+003,3.499429e+001
2.348000e+001,9.037572e+003,8.991097e+003,8.163780e+003,4.647486e+001
2.349000e+001,8.977719e+003,9.077963e+003,8.158388e+003,-1.002439e+002
2.350000e+001,9.244163e+003,9.175693e+003,8.152998e+003,6.847028e+001
2.351000e+001,9.271080e+003,9.283795e+003,8.147613e+003,-1.271462e+001
2.352000e+001,9.451448e+003,9.400956e+003,8.142231e+003,5.049183e+001
2.353000e+001,9.392826e+003,9.524728e+003,8.136852e+003,-1.319016e+002
2.354000e+001,9.738955e+003,9.651206e+003,8.131477e+003,8.774900e+001
2.355000e+001,9.743631e+003,9.774865e+003,8.126105e+003,-3.123407e+001
2.356000e+001,9.891109e+003,9.888744e+003,8.120736e+003,2.365780e+000
2.357000e+001,1.011607e+004,9.985197e+003,8.115371e+003,1.308744e+002
2.358000e+001,1.011936e+004,1.005720e+004,8.110010e+003,6.216548e+001
2.359000e+001,1.011078e+004,1.008995e+004,8.104652e+003,2.082356e+001
2.360000e+001,9.959574e+003,1.003738e+004,8.099297e+003,-7.780580e+001
2.361000e+001,9.963193e+003,9.923822e+003,8.093946e+003,3.937178e+001
2.362000e+001,9.730827e+003,9.788197e+003,8.088598e+003,-5.737004e+001
2.363000e+001,9.954416e+003,9.655659e+003,8.083253e+003,2.987566e+002
2.364000e+001,9.393887e+003,9.534706e+003,8.077912e+003,-1.408191e+002
2.365000e+001,9.598779e+003,9.417843e+003,8.072575e+003,1.809361e+002
2.366000e+001,9.312869e+003,9.279903e+003,8.067241e+003,3.296577e+001
2.367000e+001,9.057594e+003,9.130932e+003,8.061910e+003,-7.333798e+001
2.368000e+001,9.010481e+003,8.987494e+003,8.056583e+003,2.298738e+001
2.369000e+001,8.847777e+003,8.860255e+003,8.051259e+003,-1.247780e+001
2.370000e+001,8.793199e+003,8.752488e+003,8.045939e+003,4.071148e+001
2.371000e+001,8.688468e+003,8.662855e+003,8.040622e+003,2.561291e+001
2.372000e+001,8.702955e+003,8.588278e+003,8.035308e+003,1.146774e+002
2.373000e+001,8.537603e+003,8.525592e+003,8.029998e+003,1.201087e+001
2.374000e+001,8.424107e+003,8.472198e+003,8.024691e+003,-4.809083e+001
2.375000e+001,8.283888e+003,8.426170e+003,8.019388e+003,-1.422822e+002
2.376000e+001,8.383410e+003,8.386133e+003,8.014088e+003,-2.723067e+000
2.377000e+001,8.353520e+003,8.351102e+003,8.008792e+003,2.417039e+000
2.378000e+001,8.396393e+003,8.320337e+003,8.003499e+003,7.605515e+001
2.379000e+001,8.297530e+003,8.293248e+003,7.998210e+003,4.282691e+000
2.380000e+001,8.230158e+003,8.269337e+003,7.992924e+003,-3.917833e+001
2.381000e+001,8.343048e+003,8.248175e+003,7.987641e+003,9.487273e+001
2.382000e+001,8.185998e+003,8.229391e+003,7.982362e+003,-4.339206e+001
2.383000e+001,8.279871e+003,8.212661e+003,7.977086e+003,6.721023e+001
2.384000e+001,8.179653e+003,8.197712e+003,7.971814e+003,-1.805870e+001
2.385000e+001,8.206940e+003,8.184314e+003,7.966545e+003,2.262594e+001
2.386000e+001,8.120062e+003,8.172274e+003,7.961279e+003,-5.221255e+001
2.387000e+001,8.100732e+003,8.161436e+003,7.956017e+003,-6.070373e+001
2.388000e+001,8.210109e+003,8.151669e+003,7.950758e+003,5.844027e+001
2.389000e+001,8.171496e+003,8.142869e+003,7.945503e+003,2.862668e+001
2.390000e+001,8.149727e+003,8.134952e+003,7.940252e+003,1.477553e+001
2.391000e+001,8.126883e+003,8.127848e+003,7.935003e+003,-9.647983e-001
2.392000e+001,8.214862e+003,8.121504e+003,7.929758e+003,9.335836e+001
2.393000e+001,8.197367e+003,8.115879e+003,7.924517e+003,8.148779e+001
2.394000e+001,8.190467e+003,8.110944e+003,7.919279e+003,7.952321e+001
2.395000e+001,8.297356e+003,8.106676e+003,7.914044e+003,1.906807e+002
2.396000e+001,8.158302e+003,8.103064e+003,7.908813e+003,5.523802e+001
2.397000e+001,8.155219e+003,8.100104e+003,7.903585e+003,5.511529e+001
2.398000e+001,8.093811e+003,8.097800e+003,7.898361e+003,-3.989088e+000
2.399000e+001,8.065723e+003,8.096164e+003,7.893140e+003,-3.044135e+001
2.400000e+001,8.130272e+003,8.095215e+003,7.887923e+003,3.505659e+001
2.401000e+001,8.131192e+003,8.094982e+003,7.882709e+003,3.621030e+001
2.402000e+001,8.145312e+003,8.095501e+003,7.877498e+003,4.981098e+001
2.403000e+001,8.140832e+003,8.096819e+003,7.872291e+003,4.401293e+001
2.404000e+001,8.059283e+003,8.098995e+003,7.867087e+003,-3.971134e+001
2.405000e+001,8.173853e+003,8.102099e+003,7.861887e+003,7.175361e+001
2.406000e+001,8.182130e+003,8.106219e+003,7.856690e+003,7.591127e+001
2.407000e+001,8.160049e+003,8.111461e+003,7.851497e+003,4.858814e+001
2.408000e+001,8.009173e+003,8.117951e+003,7.846307e+003,-1.087779e+002
2.409000e+001,8.156346e+003,8.125843e+003,7.841120e+003,3.050322e+001
2.410000e+001,8.089343e+003,8.135322e+003,7.835937e+003,-4.597829e+001
2.411000e+001,8.101652e+003,8.146607e+003,7.830758e+003,-4.495513e+001
2.412000e+001,8.048703e+003,8.159964e+003,7.825581e+003,-1.112606e+002
2.413000e+001,8.215680e+003,8.175702e+003,7.820409e+003,3.997751e+001
2.414000e+001,8.259087e+003,8.194190e+003,7.815239e+003,6.489706e+001
2.415000e+001,8.162733e+003,8.215854e+003,7.810073e+003,-5.312156e+001
2.416000e+001,8.304105e+003,8.241190e+003,7.804911e+003,6.291553e+001
2.417000e+001,8.332678e+003,8.270760e+003,7.799752e+003,6.191746e+001
2.418000e+001,8.390635e+003,8.305201e+003,7.794596e+003,8.543400e+001
2.419000e+001,8.399769e+003,8.345218e+003,7.789444e+003,5.455051e+001
2.420000e+001,8.375286e+003,8.391585e+003,7.784295e+003,-1.629898e+001
2.421000e+001,8.412584e+003,8.445133e+003,7.779150e+003,-3.254872e+001
2.422000e+001,8.615759e+003,8.506736e+003,7.774008e+003,1.090231e+002
2.423000e+001,8.704849e+003,8.577291e+003,7.768869e+003,1.275578e+002
2.424000e+001,8.752120e+003,8.657685e+003,7.763734e+003,9.443490e+001
2.425000e+001,8.771239e+003,8.748750e+003,7.758602e+003,2.248931e+001
2.426000e+001,8.932318e+003,8.851192e+003,7.753474e+003,8.112619e+001
2.427000e+001,8.985809e+003,8.965496e+003,7.748349e+003,2.031235e+001
2.428000e+001,9.056094e+003,9.091782e+003,7.743228e+003,-3.568847e+001
2.429000e+001,9.223383e+003,9.229610e+003,7.738110e+003,-6.227195e+000
2.430000e+001,9.494484e+003,9.377722e+003,7.732996e+003,1.167624e+002
2.431000e+001,9.415675e+003,9.533740e+003,7.727885e+003,-1.180648e+002
2.432000e+001,9.522167e+003,9.693861e+003,7.722777e+003,-1.716940e+002
2.433000e+001,9.967546e+003,9.852667e+003,7.717673e+003,1.148787e+002
2.434000e+001,1.007776e+004,1.000320e+004,7.712572e+003,7.456607e+001
2.435000e+001,1.025038e+004,1.013745e+004,7.707475e+003,1.129359e+002
2.436000e+001,1.024883e+004,1.024738e+004,7.702381e+003,1.446855e+000
2.437000e+001,1.038171e+004,1.032623e+004,7.697291e+003,5.548887e+001
2.438000e+001,1.018054e+004,1.025762e+004,7.692204e+003,-7.708063e+001
2.439000e+001,9.912149e+003,9.966840e+003,7.687120e+003,-5.469045e+001
2.440000e+001,9.854339e+003,9.686120e+003,7.682040e+003,1.682190e+002
2.441000e+001,9.488441e+003,9.507592e+003,7.676963e+003,-1.915068e+001
2.442000e+001,9.440636e+003,9.401450e+003,7.671890e+003,3.918534e+001
2.443000e+001,9.378422e+003,9.316767e+003,7.666820e+003,6.165527e+001
2.444000e+001,9.170188e+003,9.184481e+003,7.661754e+003,-1.429370e+001
2.445000e+001,9.055869e+003,8.935176e+003,7.656691e+003,1.206927e+002
2.446000e+001,8.687152e+003,8.685361e+003,7.651631e+003,1.791659e+000
2.447000e+001,8.520459e+003,8.498168e+003,7.646575e+003,2.229055e+001
2.448000e+001,8.327982e+003,8.367247e+003,7.641522e+003,-3.926495e+001
2.449000e+001,8.367376e+003,8.267903e+003,7.636473e+003,9.947265e+001
2.450000e+001,8.284955e+003,8.183272e+003,7.631427e+003,1.016836e+002
2.451000e+001,8.147072e+003,8.107050e+003,7.626385e+003,4.002243e+001
2.452000e+001,8.066621e+003,8.038614e+003,7.621346e+003,2.800654e+001
2.453000e+001,7.934920e+003,7.978647e+003,7.616310e+003,-4.372662e+001
2.454000e+001,7.889403e+003,7.927210e+003,7.611278e+003,-3.780677e+001
2.455000e+001,7.850153e+003,7.883533e+003,7.606249e+003,-3.337961e+001
2.456000e+001,7.750255e+003,7.846427e+003,7.601224e+003,-9.617178e+001
2.457000e+001,7.913776e+003,7.814669e+003,7.596202e+003,9.910769e+001
2.458000e+001,7.949398e+003,7.787195e+003,7.591184e+003,1.622027e+002
2.459000e+001,7.796401e+003,7.763153e+003,7.586169e+003,3.324803e+001
2.460000e+001,7.722266e+003,7.741879e+003,7.581157e+003,-1.961302e+001
2.461000e+001,7.836724e+003,7.722856e+003,7.576149e+003,1.138675e+002
2.462000e+001,7.737669e+003,7.705685e+003,7.571145e+003,3.198398e+001
2.463000e+001,7.664038e+003,7.690050e+003,7.566144e+003,-2.601206e+001
2.464000e+001,7.735012e+003,7.675700e+003,7.561146e+003,5.931192e+001
2.465000e+001,7.555529e+003,7.662434e+003,7.556151e+003,-1.069053e+002
2.466000e+001,7.645452e+003,7.650090e+003,7.551160e+003,-4.638061e+000
2.467000e+001,7.589609e+003,7.638533e+003,7.546173e+003,-4.892457e+001
2.468000e+001,7.588256e+003,7.627656e+003,7.541189e+003,-3.939923e+001
2.469000e+001,7.580661e+003,7.617365e+003,7.536208e+003,-3.670376e+001
2.470000e+001,7.536452e+003,7.607585e+003,7.531231e+003,-7.113326e+001
2.471000e+001,7.509011e+003,7.598253e+003,7.526257e+003,-8.924181e+001
2.472000e+001,7.584181e+003,7.589314e+003,7.521287e+003,-5.132454e+000
2.473000e+001,7.628346e+003,7.580721e+003,7.516320e+003,4.762498e+001
2.474000e+001,7.609846e+003,7.572436e+003,7.511357e+003,3.740941e+001
2.475000e+001,7.525266e+003,7.564425e+003,7.506397e+003,-3.915890e+001
2.476000e+001,7.622163e+003,7.556658e+003,7.501440e+003,6.550448e+001
2.477000e+001,7.453855e+003,7.549110e+003,7.496487e+003,-9.525528e+001
2.478000e+001,7.554775e+003,7.541759e+003,7.491537e+003,1.301598e+001
2.479000e+001,7.623644e+003,7.534586e+003,7.486591e+003,8.905776e+001
2.480000e+001,7.585902e+003,7.527574e+003,7.481648e+003,5.832809e+001
2.481000e+001,7.595559e+003,7.520707e+003,7.476708e+003,7.485137e+001
2.482000e+001,7.538511e+003,7.513973e+003,7.471772e+003,2.453734e+001
2.483000e+001,7.333100e+003,7.507361e+003,7.466840e+003,-1.742604e+002
2.484000e+001,7.608221e+003,7.500858e+003,7.461911e+003,1.073628e+002
2.485000e+001,7.246180e+003,7.494458e+003,7.456985e+003,-2.482780e+002
2.486000e+001,7.459074e+003,7.488150e+003,7.452063e+003,-2.907606e+001
2.487000e+001,7.542828e+003,7.481929e+003,7.447144e+003,6.089897e+001
2.488000e+001,7.535601e+003,7.475786e+003,7.442228e+003,5.981440e+001
2.489000e+001,7.463068e+003,7.469717e+003,7.437316e+003,-6.648605e+000
2.490000e+001,7.448834e+003,7.463716e+003,7.432408e+003,-1.488216e+001
2.491000e+001,7.501616e+003,7.457777e+003,7.427503e+003,4.383841e+001
2.492000e+001,7.395707e+003,7.451897e+003,7.422601e+003,-5.619049e+001
2.493000e+001,7.469191e+003,7.446072e+003,7.417703e+003,2.311914e+001
2.494000e+001,7.444796e+003,7.440298e+003,7.412808e+003,4.497941e+000
2.495000e+001,7.399685e+003,7.434571e+003,7.407917e+003,-3.488577e+001
2.496000e+001,7.497503e+003,7.428889e+003,7.403029e+003,6.861375e+001
2.497000e+001,7.421968e+003,7.423249e+003,7.398144e+003,-1.281053e+000
2.498000e+001,7.378676e+003,7.417648e+003,7.393263e+003,-3.897203e+001
2.499000e+001,7.473536e+003,7.412084e+003,7.388385e+003,6.145184e+001
2.500000e+001,7.424096e+003,7.406554e+003,7.383511e+003,1.754170e+001
2.501000e+001,7.361420e+003,7.401058e+003,7.378640e+003,-3.963768e+001
2.502000e+001,7.273205e+003,7.395593e+003,7.373773e+003,-1.223876e+002
2.503000e+001,7.409652e+003,7.390157e+003,7.368909e+003,1.949521e+001
2.504000e+001,7.310662e+003,7.384748e+003,7.364049e+003,-7.408640e+001
2.505000e+001,7.264626e+003,7.379367e+003,7.359191e+003,-1.147407e+002
2.506000e+001,7.433443e+003,7.374010e+003,7.354338e+003,5.943295e+001
2.507000e+001,7.367487e+003,7.368677e+003,7.349488e+003,-1.190245e+000
2.508000e+001,7.408699e+003,7.363367e+003,7.344641e+003,4.533236e+001
2.509000e+001,7.532653e+003,7.358078e+003,7.339797e+003,1.745750e+002
2.510000e+001,7.452046e+003,7.352810e+003,7.334958e+003,9.923555e+001
2.511000e+001,7.410103e+003,7.347562e+003,7.330121e+003,6.254033e+001
2.512000e+001,7.419002e+003,7.342333e+003,7.325288e+003,7.666954e+001
2.513000e+001,7.407803e+003,7.337122e+003,7.320458e+003,7.068108e+001
2.514000e+001,7.342069e+003,7.331928e+003,7.315632e+003,1.014109e+001
2.515000e+001,7.359019e+003,7.326750e+003,7.310809e+003,3.226817e+001
2.516000e+001,7.293678e+003,7.321589e+003,7.305990e+003,-2.791142e+001
2.517000e+001,7.259891e+003,7.316443e+003,7.301174e+003,-5.655257e+001
2.518000e+001,7.241208e+003,7.311312e+003,7.296362e+003,-7.010450e+001
2.519000e+001,7.261611e+003,7.306195e+003,7.291553e+003,-4.458427e+001
2.520000e+001,7.321811e+003,7.301092e+003,7.286747e+003,2.071862e+001
2.521000e+001,7.302267e+003,7.296002e+003,7.281945e+003,6.264662e+000
2.522000e+001,7.449362e+003,7.290925e+003,7.277146e+003,1.584375e+002
2.523000e+001,7.340672e+003,7.285860e+003,7.272351e+003,5.481185e+001
2.524000e+001,7.383857e+003,7.280807e+003,7.267559e+003,1.030496e+002
2.525000e+001,7.145355e+003,7.275766e+003,7.262771e+003,-1.304116e+002
2.526000e+001,7.277376e+003,7.270736e+003,7.257986e+003,6.639785e+000
2.527000e+001,7.112053e+003,7.265717e+003,7.253204e+003,-1.536645e+002
2.528000e+001,7.250209e+003,7.260709e+003,7.248426e+003,-1.049932e+001
2.529000e+001,7.190710e+003,7.255711e+003,7.243651e+003,-6.500072e+001
2.530000e+001,7.272341e+003,7.250723e+003,7.238880e+003,2.161867e+001
2.531000e+001,7.409213e+003,7.245744e+003,7.234112e+003,1.634691e+002
2.532000e+001,7.310273e+003,7.240775e+003,7.229348e+003,6.949798e+001
2.533000e+001,7.213091e+003,7.235816e+003,7.224587e+003,-2.272501e+001
2.534000e+001,7.200700e+003,7.230865e+003,7.219829e+003,-3.016501e+001
2.535000e+001,7.344326e+003,7.225923e+003,7.215075e+003,1.184023e+002
2.536000e+001,7.147933e+003,7.220990e+003,7.210324e+003,-7.305759e+001
2.537000e+001,7.190406e+003,7.216065e+003,7.205577e+003,-2.565907e+001
2.538000e+001,7.308768e+003,7.211149e+003,7.200833e+003,9.761934e+001
2.539000e+001,7.283969e+003,7.206240e+003,7.196093e+003,7.772863e+001
2.540000e+001,7.263594e+003,7.201339e+003,7.191356e+003,6.225476e+001
2.541000e+001,7.165417e+003,7.196446e+003,7.186622e+003,-3.102940e+001
2.542000e+001,7.143605e+003,7.191561e+003,7.181892e+003,-4.795540e+001
2.543000e+001,7.209365e+003,7.186683e+003,7.177166e+003,2.268241e+001
