#twotheta, yobs, ycal, bkg, diff
2.274000e+001,8.642096e+003,8.555834e+003,8.445544e+003,8.626215e+001
2.275000e+001,8.630427e+003,8.555030e+003,8.439834e+003,7.539692e+001
2.276000e+001,8.562249e+003,8.554616e+003,8.434127e+003,7.632882e+000
2.277000e+001,8.471684e+003,8.554646e+003,8.428424e+003,-8.296226e+001
2.278000e+001,8.437340e+003,8.555186e+003,8.422724e+003,-1.178462e+002
2.279000e+001,8.632346e+003,8.556321e+003,8.417028e+003,7.602498e+001
2.280000e+001,8.608004e+003,8.558157e+003,8.411336e+003,4.984651e+001
2.281000e+001,8.706434e+003,8.560833e+003,8.405647e+003,1.456007e+002
2.282000e+001,8.431690e+003,8.564522e+003,8.399961e+003,-1.328325e+002
2.283000e+001,8.555151e+003,8.569447e+003,8.394280e+003,-1.429604e+001
2.284000e+001,8.702548e+003,8.575891e+003,8.388601e+003,1.266571e+002
2.285000e+001,8.637103e+003,8.584205e+003,8.382927e+003,5.289776e+001
2.286000e+001,8.675213e+003,8.594826e+003,8.377256e+003,8.038722e+001
2.287000e+001,8.628229e+003,8.608286e+003,8.371589e+003,1.994384e+001
2.288000e+001,8.684189e+003,8.625222e+003,8.365925e+003,5.896609e+001
2.289000e+001,8.702861e+003,8.646386e+003,8.360265e+003,5.647542e+001
2.290000e+001,8.693438e+003,8.672639e+003,8.354608e+003,2.079815e+001
2.291000e+001,8.790222e+003,8.704953e+003,8.348955e+003,8.526870e+001
2.292000e+001,8.767259e+003,8.744388e+003,8.343306e+003,2.287057e+001
2.293000e+001,8.927382e+003,8.792071e+003,8.337660e+003,1.353109e+002
2.294000e+001,8.986841e+003,8.849152e+003,8.332018e+003,1.376886e+002
2.295000e+001,9.068322e+003,8.916758e+003,8.326379e+003,1.515645e+002
2.296000e+001,9.087661e+003,8.995924e+003,8.320744e+003,9.173733e+001
2.297000e+001,9.283846e+003,9.087522e+003,8.315113e+003,1.963234e+002
2.298000e+001,9.243486e+003,9.192178e+003,8.309485e+003,5.130853e+001
2.299000e+001,9.448315e+003,9.310174e+003,8.303861e+003,1.381419e+002
2.300000e+001,9.375453e+003,9.441351e+003,8.298240e+003,-6.589769e+001
2.301000e+001,9.350514e+003,9.584997e+003,8.292623e+003,-2.344829e+002
2.302000e+001,9.759363e+003,9.739718e+003,8.287010e+003,1.964527e+001
2.303000e+001,9.831746e+003,9.903301e+003,8.281400e+003,-7.155486e+001
2.304000e+001,1.013299e+004,1.007256e+004,8.275793e+003,6.042974e+001
2.305000e+001,1.022998e+004,1.024320e+004,8.270191e+003,-1.321984e+001
2.306000e+001,1.056867e+004,1.040977e+004,8.264592e+003,1.589015e+002
2.307000e+001,1.042590e+004,1.056577e+004,8.258996e+003,-1.398685e+002
2.308000e+001,1.069082e+004,1.070403e+004,8.253404e+003,-1.320456e+001
2.309000e+001,1.089788e+004,1.081748e+004,8.247816e+003,8.039953e+001
2.310000e+001,1.097980e+004,1.090006e+004,8.242231e+003,7.973898e+001
2.311000e+001,1.091653e+004,1.090240e+004,8.236650e+003,1.413509e+001
2.312000e+001,1.097045e+004,1.076147e+004,8.231072e+003,2.089801e+002
2.313000e+001,1.055270e+004,1.055449e+004,8.225499e+003,-1.795389e+000
2.314000e+001,1.044364e+004,1.035072e+004,8.219928e+003,9.291867e+001
2.315000e+001,1.023693e+004,1.017911e+004,8.214361e+003,5.781902e+001
2.316000e+001,1.014970e+004,1.003875e+004,8.208798e+003,1.109511e+002
2.317000e+001,9.781940e+003,9.883807e+003,8.203239e+003,-1.018675e+002
2.318000e+001,9.722972e+003,9.688732e+003,8.197683e+003,3.423966e+001
2.319000e+001,9.412175e+003,9.487359e+003,8.192130e+003,-7.518447e+001
2.320000e+001,9.152977e+003,9.307213e+003,8.186581e+003,-1.542361e+002
2.321000e+001,9.112206e+003,9.158239e+003,8.181036e+003,-4.603276e+001
2.322000e+001,8.884968e+003,9.038336e+003,8.175495e+003,-1.533682e+002
2.323000e+001,8.995060e+003,8.941162e+003,8.169957e+003,5.389785e+001
2.324000e+001,8.890237e+003,8.860609e+003,8.164422e+003,2.962809e+001
2.325000e+001,8.883753e+003,8.792309e+003,8.158891e+003,9.144367e+001
2.326000e+001,8.718258e+003,8.733608e+003,8.153364e+003,-1.535001e+001
2.327000e+001,8.782435e+003,8.683032e+003,8.147840e+003,9.940340e+001
2.328000e+001,8.730597e+003,8.639751e+003,8.142320e+003,9.084615e+001
2.329000e+001,8.731905e+003,8.603209e+003,8.136804e+003,1.286968e+002
2.330000e+001,8.589202e+003,8.572951e+003,8.131291e+003,1.625140e+001
2.331000e+001,8.593638e+003,8.548573e+003,8.125782e+003,4.506465e+001
2.332000e+001,8.581966e+003,8.529739e+003,8.120276e+003,5.222633e+001
2.333000e+001,8.455848e+003,8.516216e+003,8.114774e+003,-6.036834e+001
2.334000e+001,8.554478e+003,8.507899e+003,8.109275e+003,4.657956e+001
2.335000e+001,8.542085e+003,8.504829e+003,8.103780e+003,3.725644e+001
2.336000e+001,8.614963e+003,8.507191e+003,8.098289e+003,1.077724e+002
2.337000e+001,8.544413e+003,8.515307e+003,8.092801e+003,2.910590e+001
2.338000e+001,8.744844e+003,8.529622e+003,8.087317e+003,2.152220e+002
2.339000e+001,8.765161e+003,8.550677e+003,8.081837e+003,2.144842e+002
2.340000e+001,8.686320e+003,8.579088e+003,8.076360e+003,1.072327e+002
2.341000e+001,8.612555e+003,8.615508e+003,8.070886e+003,-2.953327e+000
2.342000e+001,8.805114e+003,8.660594e+003,8.065417e+003,1.445208e+002
2.343000e+001,8.666238e+003,8.714955e+003,8.059950e+003,-4.871698e+001
2.344000e+001,8.844377e+003,8.779111e+003,8.054488e+003,6.526618e+001
2.345000e+001,8.920868e+003,8.853429e+003,8.049029e+003,6.743928e+001
2.346000e+001,8.891273e+003,8.938070e+003,8.043573e+003,-4.679799e+001
2.347000e+001,9.011477e+003,9.032925e+003,8.038122e+003,-2.144829e+001
2.348000e+001,9.125523e+003,9.137541e+003,8.032673e+003,-1.201742e+001
2.349000e+001,9.225268e+003,9.251050e+003,8.027229e+003,-2.578263e+001
2.350000e+001,9.276001e+003,9.372084e+003,8.021788e+003,-9.608260e+001
2.351000e+001,9.425042e+003,9.498678e+003,8.016350e+003,-7.363596e+001
2.352000e+001,9.603226e+003,9.628187e+003,8.010916e+003,-2.496095e+001
2.353000e+001,9.797435e+003,9.757213e+003,8.005486e+003,4.022203e+001
2.354000e+001,9.904644e+003,9.881616e+003,8.000060e+003,2.302736e+001
2.355000e+001,1.013007e+004,9.996636e+003,7.994636e+003,1.334348e+002
2.356000e+001,1.007039e+004,1.009721e+004,7.989217e+003,-2.681291e+001
2.357000e+001,1.029961e+004,1.017845e+004,7.983801e+003,1.211613e+002
2.358000e+001,1.031189e+004,1.023628e+004,7.978389e+003,7.560696e+001
2.359000e+001,1.010173e+004,1.021540e+004,7.972980e+003,-1.136680e+002
2.360000e+001,9.988184e+003,1.006642e+004,7.967575e+003,-7.823616e+001
2.361000e+001,1.003165e+004,9.871629e+003,7.962173e+003,1.600182e+002
2.362000e+001,9.866756e+003,9.693345e+003,7.956776e+003,1.734110e+002
2.363000e+001,9.560140e+003,9.550882e+003,7.951381e+003,9.257233e+000
2.364000e+001,9.466379e+003,9.437656e+003,7.945990e+003,2.872299e+001
2.365000e+001,9.358095e+003,9.310348e+003,7.940603e+003,4.774681e+001
2.366000e+001,9.153626e+003,9.140513e+003,7.935220e+003,1.311329e+001
2.367000e+001,8.770458e+003,8.964241e+003,7.929840e+003,-1.937832e+002
2.368000e+001,8.819843e+003,8.809032e+003,7.924463e+003,1.081050e+001
2.369000e+001,8.633574e+003,8.683048e+003,7.919091e+003,-4.947396e+001
2.370000e+001,8.559649e+003,8.582782e+003,7.913721e+003,-2.313211e+001
2.371000e+001,8.483143e+003,8.501545e+003,7.908356e+003,-1.840280e+001
2.372000e+001,8.497777e+003,8.433631e+003,7.902994e+003,6.414651e+001
2.373000e+001,8.305486e+003,8.375315e+003,7.897635e+003,-6.982869e+001
2.374000e+001,8.436310e+003,8.324500e+003,7.892281e+003,1.118101e+002
2.375000e+001,8.309032e+003,8.280041e+003,7.886929e+003,2.899161e+001
2.376000e+001,8.232348e+003,8.241203e+003,7.881582e+003,-8.855099e+000
2.377000e+001,8.134757e+003,8.207372e+003,7.876238e+003,-7.261449e+001
2.378000e+001,8.237145e+003,8.177944e+003,7.870897e+003,5.920077e+001
2.379000e+001,8.156056e+003,8.152323e+003,7.865560e+003,3.733686e+000
2.380000e+001,8.217161e+003,8.129949e+003,7.860227e+003,8.721201e+001
2.381000e+001,8.034448e+003,8.110327e+003,7.854897e+003,-7.587968e+001
2.382000e+001,8.228571e+003,8.093036e+003,7.849571e+003,1.355351e+002
2.383000e+001,8.092866e+003,8.077727e+003,7.844249e+003,1.513889e+001
2.384000e+001,8.146472e+003,8.064118e+003,7.838930e+003,8.235399e+001
2.385000e+001,8.272420e+003,8.051981e+003,7.833615e+003,2.204386e+002
2.386000e+001,8.106205e+003,8.041134e+003,7.828303e+003,6.507097e+001
2.387000e+001,7.981715e+003,8.031429e+003,7.822995e+003,-4.971333e+001
2.388000e+001,8.027350e+003,8.022749e+003,7.817690e+003,4.600801e+000
2.389000e+001,7.942349e+003,8.015000e+003,7.812389e+003,-7.265135e+001
2.390000e+001,7.997038e+003,8.008109e+003,7.807092e+003,-1.107187e+001
2.391000e+001,8.057133e+003,8.002018e+003,7.801798e+003,5.511522e+001
2.392000e+001,7.966206e+003,7.996682e+003,7.796508e+003,-3.047680e+001
2.393000e+001,7.931949e+003,7.992071e+003,7.791222e+003,-6.012140e+001
2.394000e+001,7.839912e+003,7.988162e+003,7.785939e+003,-1.482494e+002
2.395000e+001,8.014909e+003,7.984944e+003,7.780659e+003,2.996545e+001
2.396000e+001,8.170667e+003,7.982415e+003,7.775383e+003,1.882515e+002
2.397000e+001,8.038978e+003,7.980582e+003,7.770111e+003,5.839625e+001
2.398000e+001,8.019130e+003,7.979460e+003,7.764843e+003,3.967081e+001
2.399000e+001,7.915118e+003,7.979073e+003,7.759578e+003,-6.395510e+001
2.400000e+001,7.940105e+003,7.979458e+003,7.754316e+003,-3.935229e+001
2.401000e+001,8.028006e+003,7.980659e+003,7.749058e+003,4.734707e+001
2.402000e+001,8.060143e+003,7.982737e+003,7.743804e+003,7.740589e+001
2.403000e+001,7.917625e+003,7.985764e+003,7.738553e+003,-6.813945e+001
2.404000e+001,7.893362e+003,7.989835e+003,7.733306e+003,-9.647281e+001
2.405000e+001,7.967609e+003,7.995061e+003,7.728063e+003,-2.745186e+001
2.406000e+001,8.096299e+003,8.001582e+003,7.722823e+003,9.471663e+001
2.407000e+001,8.100289e+003,8.009569e+003,7.717587e+003,9.071989e+001
2.408000e+001,7.892842e+003,8.019227e+003,7.712354e+003,-1.263843e+002
2.409000e+001,8.057209e+003,8.030805e+003,7.707125e+003,2.640483e+001
2.410000e+001,8.015039e+003,8.044601e+003,7.701899e+003,-2.956199e+001
2.411000e+001,8.100097e+003,8.060970e+003,7.696678e+003,3.912704e+001
2.412000e+001,8.157686e+003,8.080329e+003,7.691459e+003,7.735715e+001
2.413000e+001,8.105416e+003,8.103162e+003,7.686245e+003,2.253505e+000
2.414000e+001,8.249941e+003,8.130029e+003,7.681033e+003,1.199124e+002
2.415000e+001,8.154308e+003,8.161561e+003,7.675826e+003,-7.253456e+000
2.416000e+001,8.135546e+003,8.198465e+003,7.670622e+003,-6.291913e+001
2.417000e+001,8.341699e+003,8.241517e+003,7.665422e+003,1.001824e+002
2.418000e+001,8.173014e+003,8.291553e+003,7.660225e+003,-1.185383e+002
2.419000e+001,8.475737e+003,8.349455e+003,7.655032e+003,1.262824e+002
2.420000e+001,8.645907e+003,8.416133e+003,7.649842e+003,2.297743e+002
2.421000e+001,8.490830e+003,8.492495e+003,7.644656e+003,-1.664828e+000
2.422000e+001,8.639843e+003,8.579413e+003,7.639474e+003,6.042982e+001
2.423000e+001,8.712176e+003,8.677676e+003,7.634295e+003,3.449952e+001
2.424000e+001,8.800478e+003,8.787929e+003,7.629120e+003,1.254905e+001
2.425000e+001,8.831356e+003,8.910590e+003,7.623948e+003,-7.923350e+001
2.426000e+001,9.103294e+003,9.045736e+003,7.618780e+003,5.755771e+001
2.427000e+001,9.302953e+003,9.192958e+003,7.613616e+003,1.099948e+002
2.428000e+001,9.333699e+003,9.351163e+003,7.608455e+003,-1.746401e+001
2.429000e+001,9.500130e+003,9.518338e+003,7.603297e+003,-1.820795e+001
2.430000e+001,9.685674e+003,9.691294e+003,7.598144e+003,-5.619824e+000
2.431000e+001,9.685455e+003,9.865452e+003,7.592994e+003,-1.799967e+002
2.432000e+001,9.972895e+003,1.003478e+004,7.587847e+003,-6.188059e+001
2.433000e+001,1.029360e+004,1.019198e+004,7.582704e+003,1.016211e+002
2.434000e+001,1.046508e+004,1.032915e+004,7.577565e+003,1.359250e+002
2.435000e+001,1.056469e+004,1.043871e+004,7.572429e+003,1.259812e+002
2.436000e+001,1.052637e+004,1.051419e+004,7.567297e+003,1.217615e+001
2.437000e+001,1.040665e+004,1.047343e+004,7.562169e+003,-6.677979e+001
2.438000e+001,1.039754e+004,1.029573e+004,7.557044e+003,1.018088e+002
2.439000e+001,1.007370e+004,1.005631e+004,7.551923e+003,1.739581e+001
2.440000e+001,9.939639e+003,9.813151e+003,7.546805e+003,1.264876e+002
2.441000e+001,9.591898e+003,9.592566e+003,7.541691e+003,-6.678508e-001
2.442000e+001,9.319473e+003,9.399659e+003,7.536580e+003,-8.018627e+001
2.443000e+001,9.139703e+003,9.199925e+003,7.531473e+003,-6.022209e+001
2.444000e+001,8.860545e+003,8.965006e+003,7.526370e+003,-1.044610e+002
2.445000e+001,8.879076e+003,8.726087e+003,7.521270e+003,1.529887e+002
2.446000e+001,8.440129e+003,8.509319e+003,7.516174e+003,-6.918966e+001
2.447000e+001,8.365591e+003,8.325991e+003,7.511081e+003,3.960014e+001
2.448000e+001,8.204289e+003,8.176704e+003,7.505992e+003,2.758523e+001
2.449000e+001,8.216360e+003,8.057317e+003,7.500907e+003,1.590430e+002
2.450000e+001,8.068421e+003,7.962438e+003,7.495825e+003,1.059831e+002
2.451000e+001,7.810885e+003,7.886899e+003,7.490747e+003,-7.601420e+001
2.452000e+001,7.690042e+003,7.826270e+003,7.485672e+003,-1.362285e+002
2.453000e+001,7.864563e+003,7.776970e+003,7.480601e+003,8.759299e+001
2.454000e+001,7.765989e+003,7.736225e+003,7.475534e+003,2.976410e+001
2.455000e+001,7.803015e+003,7.701955e+003,7.470470e+003,1.010599e+002
2.456000e+001,7.830554e+003,7.672634e+003,7.465410e+003,1.579201e+002
2.457000e+001,7.570295e+003,7.647154e+003,7.460353e+003,-7.685872e+001
2.458000e+001,7.598514e+003,7.624709e+003,7.455300e+003,-2.619451e+001
2.459000e+001,7.590975e+003,7.604703e+003,7.450250e+003,-1.372786e+001
2.460000e+001,7.637079e+003,7.586689e+003,7.445205e+003,5.039007e+001
2.461000e+001,7.576718e+003,7.570322e+003,7.440162e+003,6.395949e+000
2.462000e+001,7.638871e+003,7.555332e+003,7.435124e+003,8.353816e+001
2.463000e+001,7.472241e+003,7.541503e+003,7.430088e+003,-6.926217e+001
2.464000e+001,7.491010e+003,7.528661e+003,7.425057e+003,-3.765075e+001
2.465000e+001,7.561138e+003,7.516661e+003,7.420029e+003,4.447696e+001
2.466000e+001,7.467667e+003,7.505388e+003,7.415005e+003,-3.772080e+001
2.467000e+001,7.634787e+003,7.494743e+003,7.409984e+003,1.400441e+002
2.468000e+001,7.619146e+003,7.484644e+003,7.404967e+003,1.345023e+002
2.469000e+001,7.493547e+003,7.475023e+003,7.399953e+003,1.852435e+001
2.470000e+001,7.527781e+003,7.465821e+003,7.394943e+003,6.195983e+001
2.471000e+001,7.488491e+003,7.456989e+003,7.389937e+003,3.150124e+001
2.472000e+001,7.399056e+003,7.448486e+003,7.384934e+003,-4.943000e+001
2.473000e+001,7.299084e+003,7.440273e+003,7.379935e+003,-1.411889e+002
2.474000e+001,7.223655e+003,7.432321e+003,7.374939e+003,-2.086658e+002
2.475000e+001,7.525244e+003,7.424602e+003,7.369947e+003,1.006421e+002
2.476000e+001,7.505606e+003,7.417091e+003,7.364959e+003,8.851501e+001
2.477000e+001,7.502757e+003,7.409770e+003,7.359974e+003,9.298708e+001
2.478000e+001,7.527622e+003,7.402618e+003,7.354993e+003,1.250036e+002
2.479000e+001,7.403488e+003,7.395622e+003,7.350015e+003,7.866023e+000
2.480000e+001,7.379033e+003,7.388766e+003,7.345041e+003,-9.732821e+000
2.481000e+001,7.426397e+003,7.382037e+003,7.340071e+003,4.435972e+001
2.482000e+001,7.353949e+003,7.375426e+003,7.335104e+003,-2.147730e+001
2.483000e+001,7.226736e+003,7.368922e+003,7.330141e+003,-1.421855e+002
2.484000e+001,7.309911e+003,7.362516e+003,7.325181e+003,-5.260544e+001
2.485000e+001,7.305754e+003,7.356201e+003,7.320225e+003,-5.044681e+001
2.486000e+001,7.450676e+003,7.349969e+003,7.315272e+003,1.007075e+002
2.487000e+001,7.333235e+003,7.343814e+003,7.310323e+003,-1.057862e+001
2.488000e+001,7.505040e+003,7.337731e+003,7.305378e+003,1.673090e+002
2.489000e+001,7.369574e+003,7.331713e+003,7.300436e+003,3.786085e+001
2.490000e+001,7.464494e+003,7.325758e+003,7.295498e+003,1.387365e+002
2.491000e+001,7.496974e+003,7.319859e+003,7.290564e+003,1.771144e+002
2.492000e+001,7.446101e+003,7.314014e+003,7.285633e+003,1.320869e+002
2.493000e+001,7.364900e+003,7.308219e+003,7.280706e+003,5.668123e+001
2.494000e+001,7.436822e+003,7.302471e+003,7.275782e+003,1.343515e+002
2.495000e+001,7.390009e+003,7.296766e+003,7.270862e+003,9.324304e+001
2.496000e+001,7.305590e+003,7.291103e+003,7.265945e+003,1.448699e+001
2.497000e+001,7.344097e+003,7.285478e+003,7.261032e+003,5.861918e+001
2.498000e+001,7.335180e+003,7.279890e+003,7.256123e+003,5.529006e+001
2.499000e+001,7.341797e+003,7.274336e+003,7.251217e+003,6.746182e+001
2.500000e+001,7.323754e+003,7.268814e+003,7.246315e+003,5.493995e+001
2.501000e+001,7.351639e+003,7.263323e+003,7.241416e+003,8.831572e+001
2.502000e+001,7.338973e+003,7.257861e+003,7.236521e+003,8.111166e+001
2.503000e+001,7.272205e+003,7.252427e+003,7.231630e+003,1.977796e+001
2.504000e+001,7.130863e+003,7.247018e+003,7.226742e+003,-1.161556e+002
2.505000e+001,7.274103e+003,7.241635e+003,7.221858e+003,3.246753e+001
2.506000e+001,7.243419e+003,7.236275e+003,7.216977e+003,7.143281e+000
2.507000e+001,7.357141e+003,7.230938e+003,7.212100e+003,1.262026e+002
2.508000e+001,7.394244e+003,7.225622e+003,7.207226e+003,1.686214e+002
2.509000e+001,7.292377e+003,7.220327e+003,7.202357e+003,7.204934e+001
2.510000e+001,7.222228e+003,7.215052e+003,7.197490e+003,7.176350e+000
2.511000e+001,7.088839e+003,7.209795e+003,7.192628e+003,-1.209561e+002
2.512000e+001,7.150010e+003,7.204556e+003,7.187769e+003,-5.454648e+001
2.513000e+001,7.161292e+003,7.199335e+003,7.182913e+003,-3.804291e+001
2.514000e+001,7.196469e+003,7.194130e+003,7.178061e+003,2.338661e+000
2.515000e+001,7.280537e+003,7.188941e+003,7.173213e+003,9.159576e+001
2.516000e+001,7.121083e+003,7.183768e+003,7.168368e+003,-6.268491e+001
2.517000e+001,7.233898e+003,7.178609e+003,7.163527e+003,5.528822e+001
2.518000e+001,7.298227e+003,7.173465e+003,7.158689e+003,1.247622e+002
2.519000e+001,7.304869e+003,7.168334e+003,7.153855e+003,1.365344e+002
2.520000e+001,7.211619e+003,7.163217e+003,7.149025e+003,4.840205e+001
2.521000e+001,7.070968e+003,7.158113e+003,7.144198e+003,-8.714482e+001
2.522000e+001,7.211165e+003,7.153021e+003,7.139375e+003,5.814435e+001
2.523000e+001,7.145501e+003,7.147941e+003,7.134556e+003,-2.440225e+000
2.524000e+001,7.046254e+003,7.142872e+003,7.129740e+003,-9.661858e+001
2.525000e+001,7.129808e+003,7.137816e+003,7.124927e+003,-8.007478e+000
2.526000e+001,7.010391e+003,7.132770e+003,7.120118e+003,-1.223786e+002
2.527000e+001,6.997601e+003,7.127734e+003,7.115313e+003,-1.301339e+002
2.528000e+001,7.216679e+003,7.122710e+003,7.110512e+003,9.396906e+001
2.529000e+001,7.059560e+003,7.117695e+003,7.105714e+003,-5.813483e+001
2.530000e+001,7.044691e+003,7.112690e+003,7.100919e+003,-6.799918e+001
2.531000e+001,7.141012e+003,7.107695e+003,7.096128e+003,3.331688e+001
2.532000e+001,7.136164e+003,7.102709e+003,7.091341e+003,3.345518e+001
2.533000e+001,7.021838e+003,7.097732e+003,7.086557e+003,-7.589425e+001
2.534000e+001,7.080591e+003,7.092764e+003,7.081777e+003,-1.217349e+001
2.535000e+001,7.204420e+003,7.087805e+003,7.077001e+003,1.166147e+002
2.536000e+001,7.131678e+003,7.082855e+003,7.072228e+003,4.882317e+001
2.537000e+001,7.194501e+003,7.077912e+003,7.067459e+003,1.165888e+002
2.538000e+001,7.087115e+003,7.072978e+003,7.062693e+003,1.413660e+001
2.539000e+001,7.066422e+003,7.068052e+003,7.057931e+003,-1.630048e+000
2.540000e+001,7.169917e+003,7.063134e+003,7.053172e+003,1.067834e+002
2.541000e+001,7.029328e+003,7.058223e+003,7.048418e+003,-2.889488e+001
2.542000e+001,7.008017e+003,7.053320e+003,7.043666e+003,-4.530277e+001
2.543000e+001,7.076643e+003,7.048424e+003,7.038918e+003,2.821846e+001
