#twotheta, yobs, ycal, bkg, diff
2.236000e+001,8.607730e+003,8.636670e+003,8.607022e+003,-2.893918e+001
2.237000e+001,8.643882e+003,8.631595e+003,8.601337e+003,1.228648e+001
2.238000e+001,8.658104e+003,8.626546e+003,8.595655e+003,3.155898e+001
2.239000e+001,8.748420e+003,8.621521e+003,8.589977e+003,1.268985e+002
2.240000e+001,8.532237e+003,8.616524e+003,8.584302e+003,-8.428662e+001
2.241000e+001,8.565671e+003,8.611554e+003,8.578630e+003,-4.588352e+001
2.242000e+001,8.565309e+003,8.606614e+003,8.572962e+003,-4.130552e+001
2.243000e+001,8.386327e+003,8.601704e+003,8.567297e+003,-2.153773e+002
2.244000e+001,8.755660e+003,8.596827e+003,8.561636e+003,1.588336e+002
2.245000e+001,8.464180e+003,8.591982e+003,8.555978e+003,-1.278027e+002
2.246000e+001,8.464603e+003,8.587173e+003,8.550324e+003,-1.225699e+002
2.247000e+001,8.486941e+003,8.582401e+003,8.544673e+003,-9.545998e+001
2.248000e+001,8.615609e+003,8.577668e+003,8.539025e+003,3.794116e+001
2.249000e+001,8.608766e+003,8.572976e+003,8.533381e+003,3.578958e+001
2.250000e+001,8.523898e+003,8.568327e+003,8.527740e+003,-4.442853e+001
2.251000e+001,8.486329e+003,8.563723e+003,8.522102e+003,-7.739422e+001
2.252000e+001,8.311586e+003,8.559168e+003,8.516468e+003,-2.475819e+002
2.253000e+001,8.668539e+003,8.554663e+003,8.510838e+003,1.138761e+002
2.254000e+001,8.491037e+003,8.550212e+003,8.505211e+003,-5.917482e+001
2.255000e+001,8.589205e+003,8.545818e+003,8.499587e+003,4.338727e+001
2.256000e+001,8.442723e+003,8.541484e+003,8.493967e+003,-9.876147e+001
2.257000e+001,8.422273e+003,8.537215e+003,8.488350e+003,-1.149413e+002
2.258000e+001,8.571681e+003,8.533014e+003,8.482736e+003,3.866718e+001
2.259000e+001,8.478152e+003,8.528885e+003,8.477126e+003,-5.073274e+001
2.260000e+001,8.399896e+003,8.524834e+003,8.471519e+003,-1.249386e+002
2.261000e+001,8.582490e+003,8.520866e+003,8.465916e+003,6.162417e+001
2.262000e+001,8.584412e+003,8.516987e+003,8.460316e+003,6.742558e+001
2.263000e+001,8.562446e+003,8.513202e+003,8.454719e+003,4.924442e+001
2.264000e+001,8.474120e+003,8.509519e+003,8.449126e+003,-3.539891e+001
2.265000e+001,8.435387e+003,8.505945e+003,8.443537e+003,-7.055878e+001
2.266000e+001,8.576256e+003,8.502490e+003,8.437951e+003,7.376627e+001
2.267000e+001,8.521703e+003,8.499161e+003,8.432368e+003,2.254244e+001
2.268000e+001,8.402641e+003,8.495969e+003,8.426788e+003,-9.332813e+001
2.269000e+001,8.422964e+003,8.492925e+003,8.421212e+003,-6.996128e+001
2.270000e+001,8.458852e+003,8.490043e+003,8.415640e+003,-3.119104e+001
2.271000e+001,8.590202e+003,8.487335e+003,8.410070e+003,1.028667e+002
2.272000e+001,8.603755e+003,8.484820e+003,8.404505e+003,1.189353e+002
2.273000e+001,8.464114e+003,8.482514e+003,8.398942e+003,-1.839962e+001
2.274000e+001,8.563533e+003,8.480440e+003,8.393383e+003,8.309301e+001
2.275000e+001,8.429876e+003,8.478624e+003,8.387828e+003,-4.874843e+001
2.276000e+001,8.305254e+003,8.477098e+003,8.382276e+003,-1.718444e+002
2.277000e+001,8.489461e+003,8.475901e+003,8.376727e+003,1.355972e+001
2.278000e+001,8.242318e+003,8.475083e+003,8.371182e+003,-2.327649e+002
2.279000e+001,8.398453e+003,8.474710e+003,8.365640e+003,-7.625678e+001
2.280000e+001,8.370466e+003,8.474867e+003,8.360101e+003,-1.044008e+002
2.281000e+001,8.403293e+003,8.475763e+003,8.354566e+003,-7.247029e+001
2.282000e+001,8.465630e+003,8.477362e+003,8.349035e+003,-1.173232e+001
2.283000e+001,8.644342e+003,8.479963e+003,8.343506e+003,1.643792e+002
2.284000e+001,8.609103e+003,8.483836e+003,8.337982e+003,1.252673e+002
2.285000e+001,8.472874e+003,8.489341e+003,8.332460e+003,-1.646698e+001
2.286000e+001,8.376300e+003,8.496944e+003,8.326942e+003,-1.206437e+002
2.287000e+001,8.589793e+003,8.507242e+003,8.321428e+003,8.255100e+001
2.288000e+001,8.606686e+003,8.521038e+003,8.315916e+003,8.564851e+001
2.289000e+001,8.692580e+003,8.539168e+003,8.310409e+003,1.534118e+002
2.290000e+001,8.609392e+003,8.562806e+003,8.304904e+003,4.658585e+001
2.291000e+001,8.888897e+003,8.593278e+003,8.299403e+003,2.956186e+002
2.292000e+001,8.914336e+003,8.632108e+003,8.293906e+003,2.822281e+002
2.293000e+001,8.863561e+003,8.680991e+003,8.288412e+003,1.825709e+002
2.294000e+001,9.019541e+003,8.741748e+003,8.282921e+003,2.777934e+002
2.295000e+001,8.906751e+003,8.816256e+003,8.277434e+003,9.049530e+001
2.296000e+001,9.005657e+003,8.906351e+003,8.271950e+003,9.930633e+001
2.297000e+001,9.118541e+003,9.013707e+003,8.266469e+003,1.048343e+002
2.298000e+001,9.239087e+003,9.139692e+003,8.260992e+003,9.939505e+001
2.299000e+001,9.370157e+003,9.285213e+003,8.255519e+003,8.494469e+001
2.300000e+001,9.500832e+003,9.450547e+003,8.250048e+003,5.028512e+001
2.301000e+001,9.553772e+003,9.635180e+003,8.244582e+003,-8.140742e+001
2.302000e+001,9.718179e+003,9.837644e+003,8.239118e+003,-1.194654e+002
2.303000e+001,9.904563e+003,1.005537e+004,8.233658e+003,-1.508075e+002
2.304000e+001,1.015432e+004,1.028455e+004,8.228202e+003,-1.302352e+002
2.305000e+001,1.046883e+004,1.052003e+004,8.222748e+003,-5.119574e+001
2.306000e+001,1.068211e+004,1.075522e+004,8.217299e+003,-7.311512e+001
2.307000e+001,1.133301e+004,1.098219e+004,8.211852e+003,3.508218e+002
2.308000e+001,1.146150e+004,1.119188e+004,8.206409e+003,2.696212e+002
2.309000e+001,1.134254e+004,1.137472e+004,8.200970e+003,-3.218118e+001
2.310000e+001,1.154206e+004,1.152159e+004,8.195534e+003,2.046434e+001
2.311000e+001,1.168640e+004,1.162486e+004,8.190101e+003,6.153636e+001
2.312000e+001,1.161950e+004,1.157801e+004,8.184672e+003,4.148506e+001
2.313000e+001,1.130496e+004,1.135383e+004,8.179246e+003,-4.887006e+001
2.314000e+001,1.125230e+004,1.106772e+004,8.173823e+003,1.845763e+002
2.315000e+001,1.090712e+004,1.079979e+004,8.168404e+003,1.073314e+002
2.316000e+001,1.069049e+004,1.057516e+004,8.162989e+003,1.153277e+002
2.317000e+001,1.035292e+004,1.038484e+004,8.157577e+003,-3.191752e+001
2.318000e+001,1.026150e+004,1.015264e+004,8.152168e+003,1.088658e+002
2.319000e+001,9.792695e+003,9.877669e+003,8.146762e+003,-8.497376e+001
2.320000e+001,9.661428e+003,9.609292e+003,8.141360e+003,5.213610e+001
2.321000e+001,9.389046e+003,9.378209e+003,8.135962e+003,1.083728e+001
2.322000e+001,9.111845e+003,9.191206e+003,8.130567e+003,-7.936084e+001
2.323000e+001,9.002630e+003,9.042510e+003,8.125175e+003,-3.987980e+001
2.324000e+001,8.817281e+003,8.923332e+003,8.119786e+003,-1.060509e+002
2.325000e+001,8.806479e+003,8.826125e+003,8.114402e+003,-1.964653e+001
2.326000e+001,8.868806e+003,8.745550e+003,8.109020e+003,1.232553e+002
2.327000e+001,8.869565e+003,8.678124e+003,8.103642e+003,1.914406e+002
2.328000e+001,8.672082e+003,8.621574e+003,8.098267e+003,5.050816e+001
2.329000e+001,8.499028e+003,8.574327e+003,8.092896e+003,-7.529878e+001
2.330000e+001,8.580888e+003,8.535209e+003,8.087528e+003,4.567902e+001
2.331000e+001,8.563924e+003,8.503310e+003,8.082164e+003,6.061359e+001
2.332000e+001,8.674450e+003,8.477953e+003,8.076803e+003,1.964974e+002
2.333000e+001,8.455239e+003,8.458687e+003,8.071445e+003,-3.448137e+000
2.334000e+001,8.516114e+003,8.445302e+003,8.066091e+003,7.081232e+001
2.335000e+001,8.497372e+003,8.437822e+003,8.060740e+003,5.954968e+001
2.336000e+001,8.686591e+003,8.436508e+003,8.055392e+003,2.500832e+002
2.337000e+001,8.482057e+003,8.441837e+003,8.050048e+003,4.021917e+001
2.338000e+001,8.441862e+003,8.454496e+003,8.044708e+003,-1.263333e+001
2.339000e+001,8.545983e+003,8.475345e+003,8.039371e+003,7.063878e+001
2.340000e+001,8.679386e+003,8.505392e+003,8.034037e+003,1.739941e+002
2.341000e+001,8.680593e+003,8.545743e+003,8.028707e+003,1.348502e+002
2.342000e+001,8.676090e+003,8.597544e+003,8.023380e+003,7.854575e+001
2.343000e+001,8.830612e+003,8.661910e+003,8.018056e+003,1.687025e+002
2.344000e+001,8.913135e+003,8.739836e+003,8.012736e+003,1.732987e+002
2.345000e+001,8.892332e+003,8.832105e+003,8.007419e+003,6.022676e+001
2.346000e+001,8.924080e+003,8.939183e+003,8.002106e+003,-1.510274e+001
2.347000e+001,9.138790e+003,9.061112e+003,7.996796e+003,7.767812e+001
2.348000e+001,9.174821e+003,9.197408e+003,7.991490e+003,-2.258671e+001
2.349000e+001,9.138887e+003,9.346959e+003,7.986187e+003,-2.080728e+002
2.350000e+001,9.427310e+003,9.507934e+003,7.980887e+003,-8.062398e+001
2.351000e+001,9.594103e+003,9.677692e+003,7.975591e+003,-8.358804e+001
2.352000e+001,9.963693e+003,9.852716e+003,7.970298e+003,1.109771e+002
2.353000e+001,9.985763e+003,1.002857e+004,7.965009e+003,-4.280525e+001
2.354000e+001,1.018154e+004,1.019990e+004,7.959723e+003,-1.835630e+001
2.355000e+001,1.041235e+004,1.036058e+004,7.954440e+003,5.176736e+001
2.356000e+001,1.046964e+004,1.050402e+004,7.949161e+003,-3.438418e+001
2.357000e+001,1.088878e+004,1.062370e+004,7.943885e+003,2.650795e+002
2.358000e+001,1.089735e+004,1.071387e+004,7.938613e+003,1.834780e+002
2.359000e+001,1.073776e+004,1.074485e+004,7.933344e+003,-7.087931e+000
2.360000e+001,1.055393e+004,1.061069e+004,7.928079e+003,-5.676514e+001
2.361000e+001,1.045101e+004,1.038169e+004,7.922816e+003,6.931944e+001
2.362000e+001,1.024997e+004,1.014596e+004,7.917558e+003,1.040061e+002
2.363000e+001,9.880609e+003,9.944254e+003,7.912302e+003,-6.364426e+001
2.364000e+001,9.851360e+003,9.779695e+003,7.907051e+003,7.166525e+001
2.365000e+001,9.712512e+003,9.625029e+003,7.901802e+003,8.748252e+001
2.366000e+001,9.356232e+003,9.419514e+003,7.896557e+003,-6.328132e+001
2.367000e+001,9.157302e+003,9.194019e+003,7.891315e+003,-3.671734e+001
2.368000e+001,9.087375e+003,8.986817e+003,7.886077e+003,1.005576e+002
2.369000e+001,8.800848e+003,8.814571e+003,7.880842e+003,-1.372357e+001
2.370000e+001,8.718371e+003,8.677014e+003,7.875611e+003,4.135732e+001
2.371000e+001,8.474706e+003,8.567358e+003,7.870383e+003,-9.265215e+001
2.372000e+001,8.594933e+003,8.478444e+003,7.865159e+003,1.164881e+002
2.373000e+001,8.556811e+003,8.404821e+003,7.859937e+003,1.519901e+002
2.374000e+001,8.200721e+003,8.342844e+003,7.854720e+003,-1.421234e+002
2.375000e+001,8.439461e+003,8.290148e+003,7.849505e+003,1.493126e+002
2.376000e+001,8.287405e+003,8.245117e+003,7.844294e+003,4.228850e+001
2.377000e+001,8.260179e+003,8.206525e+003,7.839087e+003,5.365342e+001
2.378000e+001,8.151637e+003,8.173363e+003,7.833883e+003,-2.172629e+001
2.379000e+001,8.153044e+003,8.144764e+003,7.828682e+003,8.280255e+000
2.380000e+001,8.143292e+003,8.119989e+003,7.823485e+003,2.330392e+001
2.381000e+001,8.116169e+003,8.098415e+003,7.818291e+003,1.775424e+001
2.382000e+001,8.131785e+003,8.079533e+003,7.813101e+003,5.225226e+001
2.383000e+001,8.064385e+003,8.062928e+003,7.807913e+003,1.457400e+000
2.384000e+001,8.053503e+003,8.048267e+003,7.802730e+003,5.235439e+000
2.385000e+001,8.073766e+003,8.035285e+003,7.797550e+003,3.848061e+001
2.386000e+001,8.181314e+003,8.023769e+003,7.792373e+003,1.575443e+002
2.387000e+001,8.218492e+003,8.013548e+003,7.787199e+003,2.049437e+002
2.388000e+001,7.914149e+003,8.004487e+003,7.782030e+003,-9.033859e+001
2.389000e+001,7.983583e+003,7.996478e+003,7.776863e+003,-1.289569e+001
2.390000e+001,8.011760e+003,7.989435e+003,7.771700e+003,2.232445e+001
2.391000e+001,8.103216e+003,7.983293e+003,7.766540e+003,1.199236e+002
2.392000e+001,7.962716e+003,7.978000e+003,7.761384e+003,-1.528443e+001
2.393000e+001,7.877386e+003,7.973522e+003,7.756231e+003,-9.613589e+001
2.394000e+001,7.981547e+003,7.969833e+003,7.751081e+003,1.171406e+001
2.395000e+001,8.024247e+003,7.966921e+003,7.745935e+003,5.732553e+001
2.396000e+001,8.017831e+003,7.964784e+003,7.740793e+003,5.304749e+001
2.397000e+001,7.945923e+003,7.963428e+003,7.735653e+003,-1.750462e+001
2.398000e+001,7.946998e+003,7.962869e+003,7.730517e+003,-1.587179e+001
2.399000e+001,7.947278e+003,7.963135e+003,7.725385e+003,-1.585763e+001
2.400000e+001,8.004151e+003,7.964262e+003,7.720256e+003,3.988963e+001
2.401000e+001,8.058376e+003,7.966295e+003,7.715130e+003,9.208086e+001
2.402000e+001,7.917372e+003,7.969294e+003,7.710008e+003,-5.192174e+001
2.403000e+001,7.987538e+003,7.973329e+003,7.704889e+003,1.420839e+001
2.404000e+001,8.090785e+003,7.978488e+003,7.699774e+003,1.122972e+002
2.405000e+001,7.985853e+003,7.984873e+003,7.694662e+003,9.797628e-001
2.406000e+001,8.100630e+003,7.992610e+003,7.689553e+003,1.080207e+002
2.407000e+001,8.138409e+003,8.001849e+003,7.684448e+003,1.365595e+002
2.408000e+001,8.015330e+003,8.012773e+003,7.679347e+003,2.556542e+000
2.409000e+001,8.078917e+003,8.025603e+003,7.674248e+003,5.331399e+001
2.410000e+001,8.083060e+003,8.040607e+003,7.669153e+003,4.245273e+001
2.411000e+001,7.916188e+003,8.058115e+003,7.664062e+003,-1.419277e+002
2.412000e+001,8.126052e+003,8.078530e+003,7.658974e+003,4.752258e+001
2.413000e+001,8.082025e+003,8.102341e+003,7.653889e+003,-2.031554e+001
2.414000e+001,8.103087e+003,8.130146e+003,7.648808e+003,-2.705815e+001
2.415000e+001,8.207854e+003,8.162663e+003,7.643730e+003,4.519110e+001
2.416000e+001,8.205109e+003,8.200756e+003,7.638656e+003,4.353732e+000
2.417000e+001,8.275776e+003,8.245441e+003,7.633585e+003,3.033579e+001
2.418000e+001,8.372236e+003,8.297906e+003,7.628517e+003,7.433039e+001
2.419000e+001,8.338819e+003,8.359515e+003,7.623453e+003,-2.069590e+001
2.420000e+001,8.510741e+003,8.431806e+003,7.618392e+003,7.893478e+001
2.421000e+001,8.555142e+003,8.516479e+003,7.613335e+003,3.866239e+001
2.422000e+001,8.657423e+003,8.615368e+003,7.608281e+003,4.205503e+001
2.423000e+001,8.829260e+003,8.730395e+003,7.603230e+003,9.886506e+001
2.424000e+001,9.067280e+003,8.863496e+003,7.598183e+003,2.037845e+002
2.425000e+001,9.094828e+003,9.016505e+003,7.593139e+003,7.832344e+001
2.426000e+001,9.228810e+003,9.190972e+003,7.588099e+003,3.783751e+001
2.427000e+001,9.512763e+003,9.387887e+003,7.583062e+003,1.248756e+002
2.428000e+001,9.563516e+003,9.607255e+003,7.578028e+003,-4.373947e+001
2.429000e+001,9.784088e+003,9.847490e+003,7.572998e+003,-6.340254e+001
2.430000e+001,1.012820e+004,1.010462e+004,7.567972e+003,2.357746e+001
2.431000e+001,1.014848e+004,1.037141e+004,7.562948e+003,-2.229241e+002
2.432000e+001,1.073644e+004,1.063668e+004,7.557929e+003,9.976279e+001
2.433000e+001,1.096164e+004,1.088546e+004,7.552912e+003,7.618396e+001
2.434000e+001,1.113204e+004,1.110047e+004,7.547899e+003,3.156550e+001
2.435000e+001,1.136835e+004,1.126524e+004,7.542890e+003,1.031043e+002
2.436000e+001,1.141604e+004,1.135260e+004,7.537883e+003,6.344485e+001
2.437000e+001,1.125034e+004,1.124123e+004,7.532881e+003,9.109683e+000
2.438000e+001,1.091405e+004,1.098104e+004,7.527881e+003,-6.698809e+001
2.439000e+001,1.071436e+004,1.067076e+004,7.522885e+003,4.360036e+001
2.440000e+001,1.043621e+004,1.037036e+004,7.517893e+003,6.585008e+001
2.441000e+001,1.018349e+004,1.009952e+004,7.512904e+003,8.396822e+001
2.442000e+001,9.932968e+003,9.853382e+003,7.507918e+003,7.958573e+001
2.443000e+001,9.650935e+003,9.567606e+003,7.502936e+003,8.332849e+001
2.444000e+001,9.230717e+003,9.247973e+003,7.497957e+003,-1.725610e+001
2.445000e+001,8.941278e+003,8.938280e+003,7.492981e+003,2.998115e+000
2.446000e+001,8.617433e+003,8.666760e+003,7.488009e+003,-4.932758e+001
2.447000e+001,8.517299e+003,8.442232e+003,7.483040e+003,7.506664e+001
2.448000e+001,8.242537e+003,8.262345e+003,7.478075e+003,-1.980744e+001
2.449000e+001,8.190107e+003,8.120504e+003,7.473113e+003,6.960375e+001
2.450000e+001,7.975871e+003,8.009308e+003,7.468155e+003,-3.343661e+001
2.451000e+001,8.020407e+003,7.921925e+003,7.463200e+003,9.848131e+001
2.452000e+001,7.971072e+003,7.852590e+003,7.458248e+003,1.184819e+002
2.453000e+001,7.794317e+003,7.796720e+003,7.453300e+003,-2.402496e+000
2.454000e+001,7.748571e+003,7.750842e+003,7.448355e+003,-2.270551e+000
2.455000e+001,7.689700e+003,7.712421e+003,7.443414e+003,-2.272073e+001
2.456000e+001,7.750180e+003,7.679648e+003,7.438476e+003,7.053204e+001
2.457000e+001,7.639374e+003,7.651239e+003,7.433542e+003,-1.186459e+001
2.458000e+001,7.807589e+003,7.626277e+003,7.428610e+003,1.813117e+002
2.459000e+001,7.638544e+003,7.604091e+003,7.423683e+003,3.445319e+001
2.460000e+001,7.565626e+003,7.584176e+003,7.418758e+003,-1.854991e+001
2.461000e+001,7.501326e+003,7.566145e+003,7.413837e+003,-6.481830e+001
2.462000e+001,7.439374e+003,7.549691e+003,7.408920e+003,-1.103172e+002
2.463000e+001,7.594295e+003,7.534570e+003,7.404006e+003,5.972563e+001
2.464000e+001,7.555550e+003,7.520583e+003,7.399095e+003,3.496731e+001
2.465000e+001,7.625445e+003,7.507568e+003,7.394188e+003,1.178771e+002
2.466000e+001,7.496433e+003,7.495390e+003,7.389284e+003,1.043534e+000
2.467000e+001,7.607166e+003,7.483937e+003,7.384384e+003,1.232293e+002
2.468000e+001,7.448676e+003,7.473116e+003,7.379487e+003,-2.443926e+001
2.469000e+001,7.501356e+003,7.462847e+003,7.374593e+003,3.850922e+001
2.470000e+001,7.553243e+003,7.453065e+003,7.369703e+003,1.001780e+002
2.471000e+001,7.451190e+003,7.443711e+003,7.364816e+003,7.479097e+000
2.472000e+001,7.410524e+003,7.434738e+003,7.359933e+003,-2.421421e+001
2.473000e+001,7.397629e+003,7.426103e+003,7.355053e+003,-2.847384e+001
2.474000e+001,7.585049e+003,7.417770e+003,7.350176e+003,1.672783e+002
2.475000e+001,7.464197e+003,7.409708e+003,7.345303e+003,5.448894e+001
2.476000e+001,7.498377e+003,7.401890e+003,7.340434e+003,9.648784e+001
2.477000e+001,7.419635e+003,7.394290e+003,7.335567e+003,2.534518e+001
2.478000e+001,7.357046e+003,7.386889e+003,7.330704e+003,-2.984264e+001
2.479000e+001,7.287231e+003,7.379668e+003,7.325845e+003,-9.243645e+001
2.480000e+001,7.322878e+003,7.372610e+003,7.320989e+003,-4.973230e+001
2.481000e+001,7.348811e+003,7.365702e+003,7.316136e+003,-1.689115e+001
2.482000e+001,7.490520e+003,7.358929e+003,7.311287e+003,1.315907e+002
2.483000e+001,7.385305e+003,7.352282e+003,7.306441e+003,3.302341e+001
2.484000e+001,7.252884e+003,7.345749e+003,7.301599e+003,-9.286501e+001
2.485000e+001,7.370911e+003,7.339321e+003,7.296760e+003,3.158938e+001
2.486000e+001,7.227942e+003,7.332991e+003,7.291924e+003,-1.050484e+002
2.487000e+001,7.428752e+003,7.326750e+003,7.287092e+003,1.020019e+002
2.488000e+001,7.316965e+003,7.320593e+003,7.282263e+003,-3.627270e+000
2.489000e+001,7.313500e+003,7.314512e+003,7.277438e+003,-1.012051e+000
2.490000e+001,7.403843e+003,7.308503e+003,7.272616e+003,9.533968e+001
2.491000e+001,7.330517e+003,7.302561e+003,7.267797e+003,2.795628e+001
2.492000e+001,7.339061e+003,7.296681e+003,7.262982e+003,4.237987e+001
2.493000e+001,7.289423e+003,7.290858e+003,7.258170e+003,-1.435155e+000
2.494000e+001,7.251211e+003,7.285091e+003,7.253362e+003,-3.387914e+001
2.495000e+001,7.361458e+003,7.279373e+003,7.248557e+003,8.208453e+001
2.496000e+001,7.220662e+003,7.273704e+003,7.243756e+003,-5.304200e+001
2.497000e+001,7.294528e+003,7.268080e+003,7.238958e+003,2.644825e+001
2.498000e+001,7.276008e+003,7.262497e+003,7.234163e+003,1.351112e+001
2.499000e+001,7.185009e+003,7.256955e+003,7.229372e+003,-7.194528e+001
2.500000e+001,7.336560e+003,7.251449e+003,7.224584e+003,8.511101e+001
2.501000e+001,7.230228e+003,7.245980e+003,7.219800e+003,-1.575185e+001
2.502000e+001,7.356424e+003,7.240544e+003,7.215019e+003,1.158805e+002
2.503000e+001,7.359619e+003,7.235139e+003,7.210241e+003,1.244796e+002
2.504000e+001,7.158520e+003,7.229765e+003,7.205467e+003,-7.124584e+001
2.505000e+001,7.241308e+003,7.224420e+003,7.200696e+003,1.688775e+001
2.506000e+001,7.231001e+003,7.219102e+003,7.195929e+003,1.189939e+001
2.507000e+001,7.140244e+003,7.213809e+003,7.191165e+003,-7.356521e+001
2.508000e+001,7.239961e+003,7.208542e+003,7.186404e+003,3.141966e+001
2.509000e+001,7.248465e+003,7.203298e+003,7.181647e+003,4.516703e+001
2.510000e+001,7.227390e+003,7.198076e+003,7.176894e+003,2.931375e+001
2.511000e+001,7.200318e+003,7.192876e+003,7.172143e+003,7.441901e+000
2.512000e+001,7.208087e+003,7.187697e+003,7.167396e+003,2.038959e+001
2.513000e+001,7.378455e+003,7.182538e+003,7.162653e+003,1.959167e+002
2.514000e+001,7.192484e+003,7.177398e+003,7.157913e+003,1.508638e+001
2.515000e+001,7.088278e+003,7.172275e+003,7.153176e+003,-8.399757e+001
2.516000e+001,7.180963e+003,7.167171e+003,7.148443e+003,1.379262e+001
2.517000e+001,7.227507e+003,7.162083e+003,7.143713e+003,6.542422e+001
2.518000e+001,7.034835e+003,7.157012e+003,7.138987e+003,-1.221766e+002
2.519000e+001,7.191733e+003,7.151956e+003,7.134264e+003,3.977748e+001
2.520000e+001,7.066506e+003,7.146915e+003,7.129544e+003,-8.040903e+001
2.521000e+001,7.250091e+003,7.141889e+003,7.124828e+003,1.082019e+002
2.522000e+001,7.143635e+003,7.136878e+003,7.120115e+003,6.757201e+000
2.523000e+001,7.042924e+003,7.131880e+003,7.115406e+003,-8.895571e+001
2.524000e+001,7.177156e+003,7.126895e+003,7.110700e+003,5.026159e+001
2.525000e+001,7.039020e+003,7.121923e+003,7.105997e+003,-8.290327e+001
2.526000e+001,7.251692e+003,7.116963e+003,7.101298e+003,1.347286e+002
2.527000e+001,7.182464e+003,7.112016e+003,7.096603e+003,7.044787e+001
2.528000e+001,7.223191e+003,7.107081e+003,7.091910e+003,1.161104e+002
2.529000e+001,7.231185e+003,7.102157e+003,7.087221e+003,1.290286e+002
2.530000e+001,7.112514e+003,7.097244e+003,7.082536e+003,1.527003e+001
2.531000e+001,7.242855e+003,7.092342e+003,7.077854e+003,1.505128e+002
2.532000e+001,7.081886e+003,7.087450e+003,7.073175e+003,-5.564203e+000
2.533000e+001,7.017139e+003,7.082569e+003,7.068500e+003,-6.543076e+001
2.534000e+001,7.060700e+003,7.077699e+003,7.063828e+003,-1.699845e+001
2.535000e+001,7.019835e+003,7.072838e+003,7.059160e+003,-5.300235e+001
2.536000e+001,7.043033e+003,7.067987e+003,7.054495e+003,-2.495384e+001
2.537000e+001,7.096050e+003,7.063145e+003,7.049833e+003,3.290498e+001
2.538000e+001,7.048498e+003,7.058312e+003,7.045175e+003,-9.814397e+000
2.539000e+001,7.074091e+003,7.053489e+003,7.040520e+003,2.060220e+001
2.540000e+001,7.071780e+003,7.048675e+003,7.035869e+003,2.310506e+001
2.541000e+001,6.933971e+003,7.043869e+003,7.031221e+003,-1.098985e+002
2.542000e+001,7.130589e+003,7.039072e+003,7.026577e+003,9.151665e+001
2.543000e+001,7.038061e+003,7.033091e+003,7.021935e+003,4.970006e+000
2.544000e+001,7.023707e+003,7.028321e+003,7.017298e+003,-4.614622e+000
