Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,7018.19 µm
ScanResolution,0.0779782 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,12:14:59 PM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,275.998769951364,,
0.0779781560323793,298.36148231404,,
0.155956312064759,286.683184255321,,
0.233934468097138,291.061018292969,,
0.311912624129517,279.118809897359,,
0.389890780161897,259.931093800086,,
0.467868936194276,247.304833364204,,
0.545847092226655,230.445240781359,,
0.623825248259035,214.365823205408,,
0.701803404291414,209.15114411411,,
0.779781560323793,205.581775970304,,
0.857759716356172,203.745920988842,,
0.935737872388552,193.892124765095,,
1.01371602842093,206.27079286294,,
1.09169418445331,201.333650132487,,
1.16967234048569,198.501396199143,,
1.24765049651807,198.401446016451,,
1.32562865255045,211.497046089704,,
1.40360680858283,227.757624426585,,
1.48158496461521,226.003119459437,,
1.55956312064759,234.892317659291,,
1.63754127667997,243.896369380158,,
1.71551943271234,241.711428958827,,
1.79349758874472,237.281131925875,,
1.8714757447771,220.500332636839,,
1.94945390080948,211.888311649211,,
2.02743205684186,192.825340960542,,
2.10541021287424,194.459846421972,,
2.18338836890662,198.288780248957,,
2.261366524939,194.317252347932,,
2.33934468097138,202.394996148931,,
2.41732283700376,202.515318748047,,
2.49530099303614,203.862785734821,,
2.57327914906852,205.993659027201,,
2.6512573051009,208.325500364785,,
2.72923546113328,210.272372032028,,
2.80721361716566,191.303113371833,,
2.88519177319803,191.392097942878,,
2.96316992923041,181.646761542399,,
3.04114808526279,182.150767311086,,
3.11912624129517,173.407522860858,,
3.19710439732755,175.358197721212,,
3.27508255335993,178.340716797194,,
3.35306070939231,171.978665258203,,
3.43103886542469,166.019469929941,,
3.50901702145707,160.889415985932,,
3.58699517748945,167.121108028423,,
3.66497333352183,165.157579508916,,
3.74295148955421,165.004835676728,,
3.82092964558659,167.32643254088,,
3.89890780161897,172.734192133834,,
3.97688595765135,181.645372094507,,
4.05486411368372,194.16026674853,,
4.1328422697161,210.009002992754,,
4.21082042574848,228.596045137999,,
4.28879858178086,229.041710979581,,
4.36677673781324,240.655482473477,,
4.44475489384562,243.825416575925,,
4.522733049878,258.471439880675,,
4.60071120591038,264.931278856394,,
4.67868936194276,272.92737086386,,
4.75666751797514,282.584190794134,,
4.83464567400752,283.653873966554,,
4.9126238300399,305.665745114242,,
4.99060198607228,308.091901084449,,
5.06858014210466,319.259173351174,,
5.14655829813703,308.640265009019,,
5.22453645416941,295.64879416615,,
5.30251461020179,281.309899987424,,
5.38049276623417,286.979454855767,,
5.45847092226655,283.782215783645,,
5.53644907829893,281.572206847895,,
5.61442723433131,280.554341724712,,
5.69240539036369,280.613831435652,,
5.77038354639607,291.37287730999,,
5.84836170242845,292.124455942408,,
5.92633985846083,271.578195550708,,
6.00431801449321,259.448257378073,,
6.08229617052559,256.743081578363,,
6.16027432655797,263.875997516836,,
6.23825248259035,240.527440724038,,
6.31623063862272,236.356309804681,,
6.3942087946551,222.776083104242,,
6.47218695068748,220.171232054298,,
6.55016510671986,219.335506658451,,
6.62814326275224,220.268975410134,,
6.70612141878462,222.781626189493,,
6.784099574817,216.509820555973,,
6.86207773084938,221.175036007922,,
6.94005588688176,216.9397342197,,
7.01803404291414,213.438305774504,,
7.09601219894652,210.857580920984,,
7.1739903549789,219.306838963206,,
7.25196851101128,218.597770417352,,
7.32994666704366,207.883884745092,,
7.40792482307604,217.075397250468,,
7.48590297910841,206.404788554125,,
7.56388113514079,205.193898949477,,
7.64185929117317,193.945122851487,,
7.71983744720555,192.799183489754,,
7.79781560323793,192.46318812238,,
7.87579375927031,183.009967337557,,
7.95377191530269,184.636820215446,,
8.03175007133507,187.968269589981,,
8.10972822736745,182.846224658342,,
8.18770638339983,189.118062480297,,
8.26568453943221,186.96485526147,,
8.34366269546459,196.006710382507,,
8.42164085149697,196.290440937827,,
8.49961900752935,187.332586097387,,
8.57759716356173,189.420794810912,,
8.6555753195941,203.32523684251,,
8.73355347562648,198.872980755392,,
8.81153163165886,205.379310504748,,
8.88950978769124,203.090811143813,,
8.96748794372362,211.650039351765,,
9.045466099756,211.059619284543,,
9.12344425578838,220.836185557544,,
9.20142241182076,210.976645361367,,
