Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,6764.21 µm
ScanResolution,0.0751562 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,9:36:29 AM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,340.376672339916,,
0.0751562187385843,330.211672338636,,
0.150312437477169,318.873043487692,,
0.225468656215753,306.469789894654,,
0.300624874954337,306.800063378741,,
0.375781093692921,292.163348240721,,
0.450937312431506,284.226759785218,,
0.52609353117009,275.333550521503,,
0.601249749908674,277.481194829314,,
0.676405968647258,280.367977403784,,
0.751562187385843,263.763840739846,,
0.826718406124427,257.68695630638,,
0.901874624863011,253.314913006013,,
0.977030843601596,261.381444359476,,
1.05218706234018,262.308136552255,,
1.12734328107876,265.825161609983,,
1.20249949981735,272.095539834329,,
1.27765571855593,280.989473573271,,
1.35281193729452,292.054514673485,,
1.4279681560331,294.499607073244,,
1.50312437477169,307.471145388441,,
1.57828059351027,300.4415174313,,
1.65343681224885,302.54588696406,,
1.72859303098744,304.145805089342,,
1.80374924972602,295.107244944509,,
1.87890546846461,295.615252959391,,
1.95406168720319,286.450011945075,,
2.02921790594178,287.961113508593,,
2.10437412468036,290.925660912639,,
2.17953034341894,295.351777134342,,
2.25468656215753,291.02598732775,,
2.32984278089611,297.718565672323,,
2.4049989996347,295.518742301433,,
2.48015521837328,303.937700678584,,
2.55531143711187,302.881558443636,,
2.63046765585045,291.674945624909,,
2.70562387458903,290.358109705543,,
2.78078009332762,299.43394548758,,
2.8559363120662,298.576753841991,,
2.93109253080479,286.97106730614,,
3.00624874954337,284.755303209828,,
3.08140496828196,272.750093187275,,
3.15656118702054,271.438191474869,,
3.23171740575912,271.779582944886,,
3.30687362449771,273.932997154187,,
3.38202984323629,277.756816548489,,
3.45718606197488,282.778631542325,,
3.53234228071346,278.201625335969,,
3.60749849945205,283.210993613184,,
3.68265471819063,277.445099676288,,
3.75781093692921,270.189865971326,,
3.8329671556678,251.573874951639,,
3.90812337440638,252.200468736647,,
3.98327959314497,243.223349833404,,
4.05843581188355,234.745411016976,,
4.13359203062214,227.422527202525,,
4.20874824936072,241.821478954083,,
4.2839044680993,237.993047073544,,
4.35906068683789,234.816562827539,,
4.43421690557647,232.316341052193,,
