Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,5823.72 µm
ScanResolution,0.0647066 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,10:55:05 AM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,32.2206328336947,,
0.0647065620694026,5.61157755063047,,
0.129413124138805,5.61224623066349,,
0.194119686208208,-19.4502290882874,,
0.25882624827761,-20.3854024517339,,
0.323532810347013,-21.3056811008855,,
0.388239372416415,-33.8363858874883,,
0.452945934485818,-60.4836283593612,,
0.517652496555221,-76.6497989591232,,
0.582359058624623,-72.5413051768729,,
0.647065620694026,-75.286303125453,,
0.711772182763428,-75.9359390775872,,
0.776478744832831,-74.2230688542504,,
0.841185306902233,-70.1604243412048,,
0.905891868971636,-74.0338367878553,,
0.970598431041038,-66.2575267133472,,
1.03530499311044,-56.8423218602511,,
1.10001155517984,-56.5527886572372,,
1.16471811724925,-56.0481896493483,,
1.22942467931865,-65.3942718028003,,
1.29413124138805,-64.5667309573168,,
1.35883780345745,-53.1614328693475,,
1.42354436552686,-61.7558714934,,
1.48825092759626,-51.2835073454346,,
1.55295748966566,-61.5804071370817,,
1.61766405173506,-73.1772103932288,,
1.68237061380447,-95.129580956344,,
1.74707717587387,-86.2033617972418,,
1.81178373794327,-85.1780340261939,,
1.87649030001267,-72.968727538874,,
1.94119686208208,-80.464353225277,,
2.00590342415148,-79.0884111581745,,
2.07060998622088,-89.1040969529345,,
2.13531654829028,-100.976446821201,,
2.20002311035969,-114.151459272971,,
2.26472967242909,-127.724240077951,,
2.32943623449849,-130.59529828403,,
2.39414279656789,-141.901807497377,,
2.4588493586373,-121.422604331542,,
2.5235559207067,-129.05083031397,,
2.5882624827761,-126.304471042263,,
2.65296904484551,-132.992996636409,,
2.71767560691491,-139.332731157763,,
2.78238216898431,-144.871230783884,,
2.84708873105371,-139.156866689721,,
2.91179529312312,-131.962937132806,,
2.97650185519252,-133.810874034047,,
3.04120841726192,-135.121064905332,,
3.10591497933132,-135.658290786465,,
3.17062154140073,-135.191279612982,,
3.23532810347013,-143.64681668776,,
