Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,6726.21 µm
ScanResolution,0.074734 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,10:12:06 AM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,996.159841536,,
0.0747340058998573,963.693110518558,,
0.149468011799715,959.289220612271,,
0.224202017699572,959.082354912856,,
0.298936023599429,959.524137061699,,
0.373670029499286,969.44348755028,,
0.448404035399144,966.304509844829,,
0.523138041299001,975.72795459086,,
0.597872047198858,968.855361002952,,
0.672606053098715,973.209086988876,,
0.747340058998573,977.849979458857,,
0.82207406489843,983.332848130595,,
0.896808070798287,978.863153690232,,
0.971542076698144,973.898830688598,,
1.046276082598,968.821765406152,,
1.12101008849786,964.0361764386,,
1.19574409439772,969.856125081419,,
1.27047810029757,966.296399412145,,
1.34521210619743,972.806576261198,,
1.41994611209729,969.367211437749,,
1.49468011799715,955.646528003345,,
1.569414123897,952.377828126021,,
1.64414812979686,951.012318628362,,
1.71888213569672,952.395361695154,,
1.79361614159657,967.210905560344,,
1.86835014749643,975.647570861473,,
1.94308415339629,986.995787168181,,
2.01781815929615,1000.81126212633,,
2.092552165196,1006.35888539994,,
2.16728617109586,1012.88053315916,,
2.24202017699572,1020.20792783162,,
2.31675418289558,1028.2142640032,,
2.39148818879543,1026.78910483821,,
2.46622219469529,1025.93967543795,,
2.54095620059515,1036.21472129495,,
2.615690206495,1047.8035822465,,
2.69042421239486,1049.92829409544,,
2.76515821829472,1051.64659289601,,
2.83989222419458,1052.44524271599,,
2.91462623009443,1051.73197354966,,
2.98936023599429,1038.92604654463,,
3.06409424189415,1033.78737216463,,
3.13882824779401,1026.87196214634,,
3.21356225369386,1008.40857449795,,
3.28829625959372,989.012985213588,,
3.36303026549358,990.126445579137,,
3.43776427139343,992.915228251031,,
3.51249827729329,987.118209607554,,
3.58723228319315,982.437919511875,,
3.66196628909301,979.090356714004,,
3.73670029499286,987.255939151157,,
3.81143430089272,986.918259857004,,
3.88616830679258,977.497234501389,,
3.96090231269244,979.126755127312,,
4.03563631859229,982.28223047453,,
4.11037032449215,986.545319428185,,
4.18510433039201,991.204884831927,,
4.25983833629186,995.363217556298,,
4.33457234219172,978.022971177582,,
4.40930634809158,968.580971554712,,
4.48404035399144,967.806813961799,,
