Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,7066.81 µm
ScanResolution,0.0785184 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,12:20:50 PM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,266.140687154345,,
0.0785183662394508,296.44442659542,,
0.157036732478902,326.599923436377,,
0.235555098718352,337.25934151222,,
0.314073464957803,339.123527593735,,
0.392591831197254,347.280549262227,,
0.471110197436705,359.537011134027,,
0.549628563676156,362.025336324098,,
0.628146929915606,356.065932125127,,
0.706665296155057,361.166710444372,,
0.785183662394508,367.334784819545,,
0.863702028633959,364.258741836249,,
0.94222039487341,370.935260677983,,
1.02073876111286,367.117767372466,,
1.09925712735231,361.991062891819,,
1.17777549359176,355.341253195299,,
1.25629385983121,346.985047710072,,
1.33481222607066,336.933791445776,,
1.41333059231011,325.42358205303,,
1.49184895854957,312.939944318364,,
1.57036732478902,300.143965958705,,
1.64888569102847,287.714921748342,,
1.72740405726792,286.201837005507,,
1.80592242350737,285.750354047747,,
1.88444078974682,285.627366530291,,
1.96295915598627,274.975953092605,,
2.04147752222572,263.194172912509,,
2.11999588846517,250.588846994107,,
2.19851425470462,227.73121704527,,
2.27703262094407,225.581846729735,,
2.35555098718352,235.598312884406,,
2.43406935342297,227.800638261201,,
2.51258771966243,221.783518062302,,
2.59110608590188,218.2939604345,,
2.66962445214133,227.899205219118,,
2.74814281838078,240.697495219479,,
2.82666118462023,245.759592146956,,
2.90517955085968,252.004157204825,,
2.98369791709913,248.813020910016,,
3.06221628333858,255.715529926416,,
3.14073464957803,252.747702427512,,
3.21925301581748,239.43270057628,,
3.29777138205693,246.080334018194,,
3.37628974829638,253.333199242778,,
3.45480811453583,250.530012221944,,
3.53332648077529,237.143809228112,,
3.61184484701474,233.524904224886,,
3.69036321325419,230.552600937522,,
3.76888157949364,228.365083599536,,
3.84739994573309,226.870181439171,,
3.92591831197254,235.787589511913,,
4.00443667821199,224.529204245478,,
4.08295504445144,222.22074202893,,
4.16147341069089,209.300336718599,,
4.23999177693034,195.996664215494,,
4.31851014316979,193.432049247961,,
4.39702850940924,192.728296863237,,
4.4755468756487,194.349203114536,,
