Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,6840.46 µm
ScanResolution,0.0760034 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,11:53:10 AM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,150.604787530573,,
0.0760034221426589,149.671593309487,,
0.152006844285318,142.20159387367,,
0.228010266427977,155.241560284419,,
0.304013688570636,151.429776033727,,
0.380017110713295,145.149664687871,,
0.456020532855953,150.572294900187,,
0.532023954998612,155.667564585197,,
0.608027377141271,141.789618807822,,
0.68403079928393,138.196458352082,,
0.760034221426589,133.935304689798,,
0.836037643569248,129.22676846306,,
0.912041065711907,123.884440476627,,
0.988044487854566,117.989347510334,,
1.06404790999722,111.617932310566,,
1.14005133213988,95.1304775069356,,
1.21605475428254,89.2541494285721,,
1.2920581764252,85.258610154508,,
1.36806159856786,93.6980186111275,,
1.44406502071052,94.7117162520752,,
1.52006844285318,97.6662212358087,,
1.59607186499584,102.35863665631,,
1.6720752871385,108.527884894614,,
1.74807870928115,105.934012990236,,
1.82408213142381,104.570641852707,,
1.90008555356647,105.113466893501,,
1.97608897570913,118.185739313692,,
2.05209239785179,123.99489498474,,
2.12809581999445,131.885447879634,,
2.20409924213711,151.514801937588,,
2.28010266427977,152.11925443755,,
2.35610608642243,152.471158829802,,
2.43210950856509,152.634177417165,,
2.50811293070774,152.758946489091,,
2.5841163528504,153.015587429434,,
2.66011977499306,153.495408128159,,
2.73612319713572,154.11307472161,,
2.81212661927838,154.54784558806,,
2.88813004142104,154.255327311197,,
2.9641334635637,152.559985278235,,
3.04013688570636,138.764611302229,,
3.11614030784902,122.451905342614,,
3.19214372999167,114.126407381458,,
3.26814715213433,104.479797933437,,
3.34415057427699,83.8268756599996,,
3.42015399641965,72.8347569737426,,
3.49615741856231,62.7217098385823,,
3.57216084070497,64.0003961322484,,
3.64816426284763,56.8157953793881,,
3.72416768499029,60.693931861456,,
3.80017110713295,55.6398896798975,,
3.8761745292756,51.3515101644441,,
3.95217795141826,38.3688850222912,,
4.02818137356092,37.5250325846518,,
4.10418479570358,39.9985603001909,,
4.18018821784624,45.8765058193986,,
4.2561916399889,74.70211688652,,
4.33219506213156,85.227381209098,,
4.40819848427422,85.0249339082685,,
4.48420190641688,63.1734738311151,,
4.56020532855954,50.0180859544666,,
4.63620875070219,57.34845789345,,
4.71221217284485,66.1128449053202,,
4.78821559498751,65.8245440662955,,
4.86421901713017,55.8787542530366,,
4.94022243927283,56.2632652891606,,
5.01622586141549,67.3581689686659,,
5.09222928355815,68.7145737295731,,
5.16823270570081,49.3979347700585,,
5.24423612784346,49.610925948683,,
5.32023954998612,40.719217049291,,
5.39624297212878,43.0706945522074,,
5.47224639427144,47.4567154929958,,
5.5482498164141,53.929352485848,,
5.62425323855676,52.3506284375778,,
5.70025666069942,52.5248007766363,,
5.77626008284208,64.6904101792762,,
5.85226350498474,68.6606678999621,,
5.9282669271274,73.4749115044477,,
6.00427034927005,78.6034871837646,,
6.08027377141271,73.4206130703628,,
6.15627719355537,77.530446551724,,
6.23228061569803,71.1946297117519,,
6.30828403784069,64.4088075295438,,
6.38428745998335,57.9713244153452,,
6.46029088212601,52.7250365081433,,
6.53629430426867,69.463232052704,,
6.61229772641133,68.4448305733183,,
6.68830114855398,78.7283829483808,,
6.76430457069664,70.2319511128658,,
6.8403079928393,72.3582524181286,,
6.91631141498196,75.4425858382593,,
6.99231483712462,89.0755638050638,,
7.06831825926728,82.6027121990168,,
7.14432168140994,75.1167567031665,,
7.2203251035526,67.2303621103289,,
7.29632852569526,69.916430781657,,
7.37233194783791,64.2469602936585,,
7.44833536998057,60.9177375281542,,
7.52433879212323,81.2777178021726,,
7.60034221426589,86.1369424384779,,
7.67634563640855,94.8846383653746,,
7.75234905855121,117.648466329655,,
7.82835248069387,133.8181394376,,
7.90435590283653,151.75015639757,,
7.98035932497919,160.043378574236,,
8.05636274712185,157.271520179558,,
8.1323661692645,162.859031121709,,
8.20836959140716,156.864272074624,,
8.28437301354982,149.002782027921,,
8.36037643569248,139.70189590294,,
8.43637985783514,149.48466859029,,
8.5123832799778,138.550155786166,,
8.58838670212046,126.108657093541,,
8.66439012426312,122.72451927686,,
8.74039354640577,108.908885725591,,
8.81639696854843,104.768191182824,,
8.89240039069109,100.927177564608,,
8.96840381283375,87.3107068858174,,
9.04440723497641,83.8902887540615,,
9.12041065711907,81.0074498588989,,
9.19641407926173,78.280684859278,,
9.27241750140439,75.3303330793449,,
9.34842092354705,61.8789897338619,,
9.4244243456897,47.969990738139,,
9.50042776783237,34.4159507161116,,
9.57643118997502,42.1232160858527,,
9.65243461211768,41.6399012687281,,
