Meta Data
Label,Value,
Date,5/9/2022
Profile,HillsAndValleys
ScanDuration,300 s
ScanLength,6848.2 µm
ScanResolution,0.0760894 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,524 µm
StylusType,Radius: 12.5 μm
Time,12:35:03 PM


Data Leveling Position
R Cursor Position,1701.88708457139 µm
R Cursor Width,0 µm
M Cursor Position,2236.26366251348 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,128.295703682224,,
0.076089420218561,108.040708671624,,
0.152178840437122,86.3147632443346,,
0.228268260655683,82.0368639596078,,
0.304357680874244,85.3858776765869,,
0.380447101092805,69.4592609878362,,
0.456536521311366,60.5258161531938,,
0.532625941529927,58.7372052857941,,
0.608715361748488,58.9666574329119,,
0.684804781967049,60.6728592139295,,
0.76089420218561,53.9887786224774,,
0.836983622404171,48.9004059369662,,
0.913073042622732,56.2647858299143,,
0.989162462841293,66.4788257786611,,
1.06525188305985,69.0324291995032,,
1.14134130327841,73.44472405998,,
1.21743072349698,79.6320950471403,,
1.29352014371554,87.3364087872032,,
1.3696095639341,96.1332403928849,,
1.44569898415266,95.4381153158795,,
1.52178840437122,94.7095981894877,,
1.59787782458978,104.020786942824,,
1.67396724480834,93.2213697336139,,
1.7500566650269,101.831372504388,,
1.82614608524546,100.358248260195,,
1.90223550546402,88.2013961625051,,
1.97832492568259,85.5916695811463,,
2.05441434590115,93.3596322193379,,
2.13050376611971,81.5591176327962,,
2.20659318633827,79.9229844052469,,
2.28268260655683,79.3397724094999,,
2.35877202677539,80.0930198048176,,
2.43486144699395,82.4522198154807,,
2.51095086721251,86.6642680785322,,
2.58704028743107,82.8733996163602,,
2.66312970764963,91.2270637505341,,
2.73921912786819,102.124207885724,,
2.81530854808676,104.992056879093,,
2.89139796830532,119.123032180467,,
2.96748738852388,124.104816903091,,
3.04357680874244,128.994642416259,,
3.119666228961,113.464327819304,,
3.19575564917956,117.570384142799,,
3.27184506939812,122.369366391353,,
3.34793448961668,127.603021371245,,
3.42402390983524,122.906064383837,,
3.5001133300538,128.079715970977,,
3.57620275027237,113.411516955938,,
3.65229217049093,118.918910917672,,
3.72838159070949,115.564524517,,
3.80447101092805,123.142455515559,,
3.88056043114661,121.798090837461,,
3.95664985136517,121.079784287749,,
4.03273927158373,121.075798598081,,
4.10882869180229,121.814394781234,,
4.18491811202085,123.287678013404,,
4.26100753223941,125.507925600975,,
4.33709695245798,128.572850518951,,
4.41318637267654,122.653949434607,,
4.4892757928951,118.091731701367,,
4.56536521311366,125.79748226317,,
4.64145463333222,146.376570683942,,
4.71754405355078,149.345295385569,,
4.79363347376934,153.622737027208,,
4.8697228939879,159.262500827007,,
4.94581231420646,166.266820398113,,
5.02190173442502,174.573483045186,,
5.09799115464358,173.985422010273,,
5.17408057486215,174.271870696192,,
5.25016999508071,195.709661400077,,
5.32625941529927,198.102253108773,,
5.40234883551783,200.169659267416,,
5.47843825573639,191.849643746071,,
5.55452767595495,193.250061217449,,
5.63061709617351,194.884483632119,,
5.70670651639207,196.441724653849,,
5.78279593661063,197.378275383898,,
5.85888535682919,197.008467268866,,
