        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
            0.0021403704                               0
            0.0042807409                               0
            0.0064211113                               0
            0.0085614818                               0
             0.010701852                               0
             0.012842223                               0
             0.014982593                               0
             0.017122964                               0
             0.019263334                               0
             0.021403704                               0
             0.023544075                               0
             0.025684445                               0
             0.027824816                               0
             0.029965186                               0
             0.032105557                               0
             0.034245927                               0
             0.036386298                               0
             0.038526668                               0
             0.040667038                               0
             0.042807409                               0
             0.044947779                               0
              0.04708815                               0
              0.04922852                               0
             0.051368891                               0
             0.053509261                               0
             0.055649632                               0
             0.057790002                               0
             0.059930373                               0
             0.062070743                               0
             0.064211113                               0
             0.066351484                               0
             0.068491854                               0
             0.070632225                               0
             0.072772595                               0
             0.074912966                               0
             0.077053336                               0
             0.079193707                               0
             0.081334077                               0
             0.083474447                               0
             0.085614818                               0
             0.087755188                               0
             0.089895559                               0
             0.092035929                               0
               0.0941763                               0
              0.09631667                               0
             0.098457041                               0
              0.10059741                               0
              0.10273778                               0
              0.10487815                               0
              0.10701852                               0
              0.10915889                               0
              0.11129926                               0
              0.11343963                               0
                 0.11558                               0
              0.11772037                               0
              0.11986075                               0
              0.12200112                               0
              0.12414149                               0
              0.12628186                               0
              0.12842223                               0
               0.1305626                               0
              0.13270297                               0
              0.13484334                               0
              0.13698371                               0
              0.13912408                               0
              0.14126445                               0
              0.14340482                               0
              0.14554519                               0
              0.14768556                               0
              0.14982593                               0
               0.1519663                               0
              0.15410667                               0
              0.15624704                               0
              0.15838741                               0
              0.16052778                               0
              0.16266815                               0
              0.16480852                               0
              0.16694889                               0
              0.16908927                               0
              0.17122964                               0
              0.17337001                               0
              0.17551038                               0
              0.17765075                               0
              0.17979112                               0
              0.18193149                               0
              0.18407186                               0
              0.18621223                               0
               0.1883526                               0
              0.19049297                               0
              0.19263334                               0
              0.19477371                               0
              0.19691408                               0
              0.19905445                               0
              0.20119482                               0
              0.20333519                               0
              0.20547556                               0
              0.20761593                               0
               0.2097563                               0
              0.21189667                               0
              0.21403704                               0
              0.21617742                               0
              0.21831779                               0
              0.22045816                               0
              0.22259853                               0
               0.2247389                               0
              0.22687927                               0
              0.22901964                               0
              0.23116001                               0
              0.23330038                               0
              0.23544075                               0
              0.23758112                               0
              0.23972149                               0
              0.24186186                               0
              0.24400223                               0
               0.2461426                               0
              0.24828297                               0
              0.25042334                               0
              0.25256371                               0
              0.25470408                               0
              0.25684445                               0
              0.25898482                               0
              0.26112519                               0
              0.26326556                               0
              0.26540594                               0
              0.26754631                               0
              0.26968668                               0
              0.27182705                               0
              0.27396742                               0
              0.27610779                               0
              0.27824816                               0
              0.28038853                               0
               0.2825289                               0
              0.28466927                               0
              0.28680964                               0
              0.28895001                               0
              0.29109038                               0
              0.29323075                               0
              0.29537112                               0
              0.29751149                               0
              0.29965186                               0
              0.30179223                               0
               0.3039326                               0
              0.30607297                               0
              0.30821334                               0
              0.31035371                               0
              0.31249409                               0
              0.31463446                               0
              0.31677483                               0
               0.3189152                               0
              0.32105557                               0
              0.32319594                               0
              0.32533631                               0
              0.32747668                               0
              0.32961705                               0
              0.33175742                               0
              0.33389779                               0
              0.33603816                               0
              0.33817853                               0
               0.3403189                               0
              0.34245927                               0
              0.34459964                               0
              0.34674001                               0
              0.34888038                               0
              0.35102075                               0
              0.35316112                               0
              0.35530149                               0
              0.35744186                               0
              0.35958224                               0
              0.36172261                               0
              0.36386298                               0
              0.36600335                               0
              0.36814372                               0
              0.37028409                               0
              0.37242446                               0
              0.37456483                               0
               0.3767052                               0
              0.37884557                               0
              0.38098594                               0
              0.38312631                               0
              0.38526668                               0
              0.38740705                               0
              0.38954742                               0
              0.39168779                               0
              0.39382816                               0
              0.39596853                               0
               0.3981089                               0
              0.40024927                               0
              0.40238964                               0
              0.40453001                               0
              0.40667038                               0
              0.40881076                               0
              0.41095113                               0
               0.4130915                               0
              0.41523187                               0
              0.41737224                               0
              0.41951261                               0
              0.42165298                               0
              0.42379335                               0
              0.42593372                               0
              0.42807409                               0
              0.43021446                               0
              0.43235483                               0
               0.4344952                               0
              0.43663557                               0
              0.43877594                               0
              0.44091631                               0
              0.44305668                               0
              0.44519705                               0
              0.44733742                               0
              0.44947779                               0
              0.45161816                               0
              0.45375853                               0
              0.45589891                               0
              0.45803928                               0
              0.46017965                               0
