        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
             0.002174623                               0
             0.004349246                               0
             0.006523869                               0
             0.008698492                               0
             0.010873115                               0
             0.013047738                               0
             0.015222361                               0
             0.017396984                               0
             0.019571607                               0
              0.02174623                               0
             0.023920853                               0
             0.026095476                               0
             0.028270099                               0
             0.030444722                               0
             0.032619345                               0
             0.034793968                               0
             0.036968591                               0
             0.039143214                               0
             0.041317837                               0
              0.04349246                               0
             0.045667083                               0
             0.047841706                               0
             0.050016329                               0
             0.052190952                               0
             0.054365575                               0
             0.056540198                               0
             0.058714821                               0
             0.060889444                               0
             0.063064067                               0
              0.06523869                               0
             0.067413313                               0
             0.069587936                               0
             0.071762559                               0
             0.073937182                               0
             0.076111805                               0
             0.078286428                               0
             0.080461051                               0
             0.082635674                               0
             0.084810297                               0
              0.08698492                               0
             0.089159543                               0
             0.091334166                               0
             0.093508789                               0
             0.095683412                               0
             0.097858035                               0
              0.10003266                               0
              0.10220728                               0
               0.1043819                               0
              0.10655653                               0
              0.10873115                               0
              0.11090577                               0
               0.1130804                               0
              0.11525502                               0
              0.11742964                               0
              0.11960426                               0
              0.12177889                               0
              0.12395351                               0
              0.12612813                               0
              0.12830276                               0
              0.13047738                               0
                0.132652                               0
              0.13482663                               0
              0.13700125                               0
              0.13917587                               0
              0.14135049                               0
              0.14352512                               0
              0.14569974                               0
              0.14787436                               0
              0.15004899                               0
              0.15222361                               0
              0.15439823                               0
              0.15657286                               0
              0.15874748                               0
               0.1609221                               0
              0.16309672                               0
              0.16527135                               0
              0.16744597                               0
              0.16962059                               0
              0.17179522                               0
              0.17396984                               0
              0.17614446                               0
              0.17831909                               0
              0.18049371                               0
              0.18266833                               0
              0.18484295                               0
              0.18701758                               0
               0.1891922                               0
              0.19136682                               0
              0.19354145                               0
              0.19571607                               0
              0.19789069                               0
              0.20006532                               0
              0.20223994                               0
              0.20441456                               0
              0.20658918                               0
              0.20876381                               0
              0.21093843                               0
              0.21311305                               0
              0.21528768                               0
               0.2174623                               0
              0.21963692                               0
              0.22181155                               0
              0.22398617                               0
              0.22616079                               0
              0.22833541                               0
              0.23051004                               0
              0.23268466                               0
              0.23485928                               0
              0.23703391                               0
              0.23920853                               0
              0.24138315                               0
              0.24355778                               0
               0.2457324                               0
              0.24790702                               0
              0.25008164                               0
              0.25225627                               0
              0.25443089                               0
              0.25660551                               0
              0.25878014                               0
              0.26095476                               0
              0.26312938                               0
              0.26530401                               0
              0.26747863                               0
              0.26965325                               0
              0.27182787                               0
               0.2740025                               0
              0.27617712                               0
              0.27835174                               0
              0.28052637                               0
              0.28270099                               0
              0.28487561                               0
              0.28705024                               0
              0.28922486                               0
              0.29139948                               0
               0.2935741                               0
              0.29574873                               0
              0.29792335                               0
              0.30009797                               0
               0.3022726                               0
              0.30444722                               0
              0.30662184                               0
              0.30879647                               0
              0.31097109                               0
              0.31314571                               0
              0.31532033                               0
              0.31749496                               0
              0.31966958                               0
               0.3218442                               0
              0.32401883                               0
              0.32619345                               0
              0.32836807                               0
               0.3305427                               0
              0.33271732                               0
              0.33489194                               0
              0.33706656                               0
              0.33924119                               0
              0.34141581                               0
              0.34359043                               0
              0.34576506                               0
              0.34793968                               0
               0.3501143                               0
              0.35228893                               0
              0.35446355                               0
              0.35663817                               0
              0.35881279                               0
              0.36098742                               0
              0.36316204                               0
              0.36533666                               0
              0.36751129                               0
              0.36968591                               0
              0.37186053                               0
              0.37403516                               0
              0.37620978                               0
               0.3783844                               0
              0.38055902                               0
              0.38273365                               0
              0.38490827                               0
              0.38708289                               0
              0.38925752                               0
              0.39143214                               0
              0.39360676                               0
              0.39578139                               0
              0.39795601                               0
              0.40013063                               0
              0.40230525                               0
              0.40447988                               0
               0.4066545                               0
              0.40882912                               0
              0.41100375                               0
              0.41317837                               0
              0.41535299                               0
              0.41752762                               0
              0.41970224                               0
              0.42187686                               0
              0.42405148                               0
              0.42622611                               0
              0.42840073                               0
              0.43057535                               0
              0.43274998                               0
               0.4349246                               0
              0.43709922                               0
              0.43927385                               0
              0.44144847                               0
              0.44362309                               0
              0.44579771                               0
              0.44797234                               0
              0.45014696                               0
              0.45232158                               0
              0.45449621                               0
              0.45667083                               0
              0.45884545                               0
              0.46102008                               0
               0.4631947                               0
              0.46536932                               0
              0.46754394                               0
