        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
            0.0020604995                               0
             0.004120999                               0
            0.0061814985                               0
             0.008241998                               0
             0.010302497                               0
             0.012362997                               0
             0.014423496                               0
             0.016483996                               0
             0.018544495                               0
             0.020604995                               0
             0.022665494                               0
             0.024725994                               0
             0.026786493                               0
             0.028846993                               0
             0.030907492                               0
             0.032967992                               0
             0.035028491                               0
             0.037088991                               0
              0.03914949                               0
              0.04120999                               0
             0.043270489                               0
             0.045330989                               0
             0.047391488                               0
             0.049451988                               0
             0.051512487                               0
             0.053572987                               0
             0.055633486                               0
             0.057693986                               0
             0.059754485                               0
             0.061814985                               0
             0.063875484                               0
             0.065935984                               0
             0.067996483                               0
             0.070056983                               0
             0.072117482                               0
             0.074177982                               0
             0.076238481                               0
             0.078298981                               0
              0.08035948                               0
              0.08241998                               0
             0.084480479                               0
             0.086540979                               0
             0.088601478                               0
             0.090661978                               0
             0.092722477                               0
             0.094782977                               0
             0.096843476                               0
             0.098903976                               0
              0.10096448                               0
              0.10302497                               0
              0.10508547                               0
              0.10714597                               0
              0.10920647                               0
              0.11126697                               0
              0.11332747                               0
              0.11538797                               0
              0.11744847                               0
              0.11950897                               0
              0.12156947                               0
              0.12362997                               0
              0.12569047                               0
              0.12775097                               0
              0.12981147                               0
              0.13187197                               0
              0.13393247                               0
              0.13599297                               0
              0.13805347                               0
              0.14011397                               0
              0.14217447                               0
              0.14423496                               0
              0.14629546                               0
              0.14835596                               0
              0.15041646                               0
              0.15247696                               0
              0.15453746                               0
              0.15659796                               0
              0.15865846                               0
              0.16071896                               0
              0.16277946                               0
              0.16483996                               0
              0.16690046                               0
              0.16896096                               0
              0.17102146                               0
              0.17308196                               0
              0.17514246                               0
              0.17720296                               0
              0.17926346                               0
              0.18132396                               0
              0.18338446                               0
              0.18544495                               0
              0.18750545                               0
              0.18956595                               0
              0.19162645                               0
              0.19368695                               0
              0.19574745                               0
              0.19780795                               0
              0.19986845                               0
              0.20192895                               0
              0.20398945                               0
              0.20604995                               0
              0.20811045                               0
              0.21017095                               0
              0.21223145                               0
              0.21429195                               0
              0.21635245                               0
              0.21841295                               0
              0.22047345                               0
              0.22253395                               0
              0.22459445                               0
              0.22665494                               0
              0.22871544                               0
              0.23077594                               0
              0.23283644                               0
              0.23489694                               0
              0.23695744                               0
              0.23901794                               0
              0.24107844                               0
              0.24313894                               0
              0.24519944                               0
              0.24725994                               0
              0.24932044                               0
              0.25138094                               0
              0.25344144                               0
              0.25550194                               0
              0.25756244                               0
              0.25962294                               0
              0.26168344                               0
              0.26374394                               0
              0.26580444                               0
              0.26786493                               0
              0.26992543                               0
              0.27198593                               0
              0.27404643                               0
              0.27610693                               0
              0.27816743                               0
              0.28022793                               0
              0.28228843                               0
              0.28434893                               0
              0.28640943                               0
              0.28846993                               0
              0.29053043                               0
              0.29259093                               0
              0.29465143                               0
              0.29671193                               0
              0.29877243                               0
              0.30083293                               0
              0.30289343                               0
              0.30495393                               0
              0.30701443                               0
              0.30907492                               0
              0.31113542                               0
              0.31319592                               0
              0.31525642                               0
              0.31731692                               0
              0.31937742                               0
              0.32143792                               0
              0.32349842                               0
              0.32555892                               0
              0.32761942                               0
              0.32967992                               0
              0.33174042                               0
              0.33380092                               0
              0.33586142                               0
              0.33792192                               0
              0.33998242                               0
              0.34204292                               0
              0.34410342                               0
              0.34616392                               0
              0.34822442                               0
              0.35028491                               0
              0.35234541                               0
              0.35440591                               0
              0.35646641                               0
              0.35852691                               0
              0.36058741                               0
              0.36264791                               0
              0.36470841                               0
              0.36676891                               0
              0.36882941                               0
              0.37088991                               0
              0.37295041                               0
              0.37501091                               0
              0.37707141                               0
              0.37913191                               0
              0.38119241                               0
              0.38325291                               0
              0.38531341                               0
              0.38737391                               0
               0.3894344                               0
               0.3914949                               0
               0.3935554                               0
               0.3956159                               0
               0.3976764                               0
               0.3997369                               0
               0.4017974                               0
               0.4038579                               0
               0.4059184                               0
               0.4079789                               0
               0.4100394                               0
               0.4120999                               0
               0.4141604                               0
               0.4162209                               0
               0.4182814                               0
               0.4203419                               0
               0.4224024                               0
               0.4244629                               0
               0.4265234                               0
               0.4285839                               0
              0.43064439                               0
              0.43270489                               0
              0.43476539                               0
              0.43682589                               0
              0.43888639                               0
              0.44094689                               0
              0.44300739                               0
