        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
            0.0020247701                               0
            0.0040495403                               0
            0.0060743104                               0
            0.0080990806                               0
             0.010123851                               0
             0.012148621                               0
             0.014173391                               0
             0.016198161                               0
             0.018222931                               0
             0.020247701                               0
             0.022272472                               0
             0.024297242                               0
             0.026322012                               0
             0.028346782                               0
             0.030371552                               0
             0.032396322                               0
             0.034421092                               0
             0.036445862                               0
             0.038470633                               0
             0.040495403                               0
             0.042520173                               0
             0.044544943                               0
             0.046569713                               0
             0.048594483                               0
             0.050619253                               0
             0.052644024                               0
             0.054668794                               0
             0.056693564                               0
             0.058718334                               0
             0.060743104                               0
             0.062767874                               0
             0.064792644                               0
             0.066817415                               0
             0.068842185                               0
             0.070866955                               0
             0.072891725                               0
             0.074916495                               0
             0.076941265                               0
             0.078966035                               0
             0.080990806                               0
             0.083015576                               0
             0.085040346                               0
             0.087065116                               0
             0.089089886                               0
             0.091114656                               0
             0.093139426                               0
             0.095164197                               0
             0.097188967                               0
             0.099213737                               0
              0.10123851                               0
              0.10326328                               0
              0.10528805                               0
              0.10731282                               0
              0.10933759                               0
              0.11136236                               0
              0.11338713                               0
               0.1154119                               0
              0.11743667                               0
              0.11946144                               0
              0.12148621                               0
              0.12351098                               0
              0.12553575                               0
              0.12756052                               0
              0.12958529                               0
              0.13161006                               0
              0.13363483                               0
               0.1356596                               0
              0.13768437                               0
              0.13970914                               0
              0.14173391                               0
              0.14375868                               0
              0.14578345                               0
              0.14780822                               0
              0.14983299                               0
              0.15185776                               0
              0.15388253                               0
               0.1559073                               0
              0.15793207                               0
              0.15995684                               0
              0.16198161                               0
              0.16400638                               0
              0.16603115                               0
              0.16805592                               0
              0.17008069                               0
              0.17210546                               0
              0.17413023                               0
                0.176155                               0
              0.17817977                               0
              0.18020454                               0
              0.18222931                               0
              0.18425408                               0
              0.18627885                               0
              0.18830362                               0
              0.19032839                               0
              0.19235316                               0
              0.19437793                               0
               0.1964027                               0
              0.19842747                               0
              0.20045224                               0
              0.20247701                               0
              0.20450178                               0
              0.20652655                               0
              0.20855132                               0
              0.21057609                               0
              0.21260086                               0
              0.21462563                               0
               0.2166504                               0
              0.21867517                               0
              0.22069995                               0
              0.22272472                               0
              0.22474949                               0
              0.22677426                               0
              0.22879903                               0
               0.2308238                               0
              0.23284857                               0
              0.23487334                               0
              0.23689811                               0
              0.23892288                               0
              0.24094765                               0
              0.24297242                               0
              0.24499719                               0
              0.24702196                               0
              0.24904673                               0
               0.2510715                               0
              0.25309627                               0
              0.25512104                               0
              0.25714581                               0
              0.25917058                               0
              0.26119535                               0
              0.26322012                               0
              0.26524489                               0
              0.26726966                               0
              0.26929443                               0
               0.2713192                               0
              0.27334397                               0
              0.27536874                               0
              0.27739351                               0
              0.27941828                               0
              0.28144305                               0
              0.28346782                               0
              0.28549259                               0
              0.28751736                               0
              0.28954213                               0
               0.2915669                               0
              0.29359167                               0
              0.29561644                               0
              0.29764121                               0
              0.29966598                               0
              0.30169075                               0
              0.30371552                               0
              0.30574029                               0
              0.30776506                               0
              0.30978983                               0
               0.3118146                               0
              0.31383937                               0
              0.31586414                               0
              0.31788891                               0
              0.31991368                               0
              0.32193845                               0
              0.32396322                               0
              0.32598799                               0
              0.32801276                               0
              0.33003753                               0
               0.3320623                               0
              0.33408707                               0
              0.33611184                               0
              0.33813661                               0
              0.34016138                               0
              0.34218615                               0
              0.34421092                               0
              0.34623569                               0
              0.34826046                               0
              0.35028523                               0
                 0.35231                               0
              0.35433477                               0
              0.35635954                               0
              0.35838431                               0
              0.36040908                               0
              0.36243385                               0
              0.36445862                               0
               0.3664834                               0
              0.36850817                               0
              0.37053294                               0
              0.37255771                               0
              0.37458248                               0
              0.37660725                               0
              0.37863202                               0
              0.38065679                               0
              0.38268156                               0
              0.38470633                               0
               0.3867311                               0
              0.38875587                               0
              0.39078064                               0
              0.39280541                               0
              0.39483018                               0
              0.39685495                               0
              0.39887972                               0
              0.40090449                               0
              0.40292926                               0
              0.40495403                               0
               0.4069788                               0
              0.40900357                               0
              0.41102834                               0
              0.41305311                               0
              0.41507788                               0
              0.41710265                               0
              0.41912742                               0
              0.42115219                               0
              0.42317696                               0
              0.42520173                               0
               0.4272265                               0
              0.42925127                               0
              0.43127604                               0
              0.43330081                               0
              0.43532558                               0
