d_wires,d_smp,ea,eb,f,period,siga,sigb,freq,pct_re,pct_im,path,nh
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.4000000000000004,-0.5921115824782959,0.6472265494003079,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.5000000000000004,-0.5957698703956282,0.7087133650494525,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.6000000000000003,-0.6070036935527838,0.7270820001190927,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.7000000000000004,-0.6187133621990029,0.7545251529594863,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.8000000000000005,-0.6095737261572509,0.7878308884452777,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.9000000000000006,-0.6105238642233246,0.8533852099595278,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,2.000000000000001,-0.6667477762317873,0.9264451028620596,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,2.1000000000000005,-0.7639865141424451,0.9482272939522658,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,19
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.2,-0.041883966080760615,0.5993756744301061,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.30000000000000004,-0.5345044019312724,0.23741745556273178,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.4000000000000001,-0.5858372359206783,0.06943895938833763,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.5000000000000001,-0.5533716552583456,0.13313043627205726,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.6000000000000001,-0.5785594692733156,0.21861349885913625,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.7000000000000002,-0.6384362782484629,0.28337360622210456,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.8000000000000003,-0.6571016336414743,0.31289638306778345,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,0.9000000000000001,-0.6393379690528036,0.35849934815015955,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.0000000000000002,-0.6280028204676569,0.42872373952566856,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.1000000000000003,-0.6384221593100818,0.49476180907830447,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.2000000000000004,-0.6499600054281416,0.5397850669283817,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.3000000000000003,-0.6454011642270387,0.578345738387613,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.4000000000000004,-0.6337987146890356,0.630775607677651,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.5000000000000004,-0.6375481886017837,0.692148466225797,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.6000000000000003,-0.6493991199816378,0.7107972310477311,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.7000000000000004,-0.6617450439267287,0.7380768957266721,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.8000000000000005,-0.6534077728574914,0.7710300438901855,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,1.9000000000000006,-0.6552463662850556,0.8360082911493888,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,2.000000000000001,-0.7123851049818626,0.9082851116948458,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.4,10.0,150000.0,100.0,2.1000000000000005,-0.8105689996257155,0.9291060101735975,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,23
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.2,0.30288704469736416,1.7003332598505885,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.30000000000000004,-0.6571283559590846,2.1895653745993857,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.4000000000000001,-1.3371442080758378,2.5337309647802777,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.5000000000000001,-1.8502541076089507,2.8660035913038957,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.6000000000000001,-2.193160184325471,2.991032771404436,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.7000000000000002,-2.687934955460385,3.2104149934406307,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.8000000000000003,-3.135707770066194,3.2979516162211224,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.9000000000000001,-3.3539328775342625,3.1901024514748655,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.0000000000000002,-3.632642737096319,3.201979739284255,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.1000000000000003,-3.8870379916396125,3.2218869279285216,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.2000000000000004,-4.022297929483827,3.141603454443941,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.3000000000000003,-4.264256798643213,3.103478060707024,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.4000000000000004,-4.454412984319269,3.0455773443883603,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.5000000000000004,-4.613178379866607,3.020145474483331,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.6000000000000003,-4.686820008965693,2.9723137733467127,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.7000000000000004,-4.923055400589735,2.955717767741107,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.8000000000000005,-5.129567741108119,2.886437882557261,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.9000000000000006,-5.134543979334083,2.810716627377775,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,2.000000000000001,-5.243308855999178,2.986937425512287,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,2.1000000000000005,-5.527391710120053,3.282368436356349,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,11
