#
#"Frequency / THz"	"Eps'' (Fit) [Real Part]"
#-------------------------------------------
0.39639639854431	0.0022600558586419
0.39849850535393	0.0022719020489603
0.40060061216354	0.0022837459109724
0.40270268917084	0.0022955876775086
0.40480479598045	0.0023074273485690
0.40690690279007	0.0023192644584924
0.40756052732468	0.0023229448124766
0.40900900959969	0.0023310994729400
0.41111111640930	0.0023429323919117
0.41321322321892	0.0023547629825771
0.41531533002853	0.0023665912449360
0.41741740703583	0.0023784171789885
0.41951951384544	0.0023902410175651
0.42048639059067	0.0023956785444170
0.42162162065506	0.0024020622950047
0.42372372746468	0.0024138814769685
0.42582583427429	0.0024256983306259
0.42792794108391	0.0024375128559768
0.43003001809120	0.0024493248201907
0.43213212490082	0.0024611346889287
0.43382221460342	0.0024706278927624
0.43423423171043	0.0024729419965297
0.43633633852005	0.0024847469758242
0.43843844532967	0.0024965496268123
0.44054055213928	0.0025083499494940
0.44264262914658	0.0025201477110386
0.44474473595619	0.0025319431442767
0.44684684276581	0.0025437360163778
0.44758096337318	0.0025478540919721
0.44894894957542	0.0025555265601724
0.45105105638504	0.0025673147756606
0.45315316319466	0.0025791004300117
0.45525527000427	0.0025908835232258
0.45735734701157	0.0026026640553027
0.45945945382118	0.0026144422590733
0.46156156063080	0.0026262179017067
0.46177607774734	0.0026274195406586
0.46366366744041	0.0026379909832031
0.46576577425003	0.0026497617363930
0.46786788105965	0.0026615296956152
0.46996995806694	0.0026732953265309
0.47207206487656	0.0026850581634790
0.47417417168617	0.0026968186721206
0.47627627849579	0.0027085763867944
0.47642138600349	0.0027093880344182
0.47837838530540	0.0027203315403312
0.48048049211502	0.0027320841327310
0.48258256912231	0.0027438341639936
0.48468467593193	0.0027555814012885
0.48678678274155	0.0027673260774463
0.48888888955116	0.0027790681924671
0.49099099636078	0.0027908077463508
0.49153119325638	0.0027938240673393
0.49309310317039	0.0028025442734361
0.49519520998001	0.0028142784722149
0.49729728698730	0.0028260098770261
0.49939939379692	0.0028377384878695
0.50150150060654	0.0028494643047452
0.50360357761383	0.0028611875604838
0.50570571422577	0.0028729080222547
0.50712019205093	0.0028807932976633
0.50780779123306	0.0028846259228885
0.50990992784500	0.0028963407967240
0.51201200485229	0.0029080531094223
0.51411414146423	0.0029197626281530
0.51621621847153	0.0029314691200852
0.51831829547882	0.0029431730508804
0.52042043209076	0.0029548741877079
0.52252250909805	0.0029665722977370
0.52320361137390	0.0029703618492931
0.52462464570999	0.0029782676137984
0.52672672271729	0.0029899603687227
0.52882879972458	0.0030016498640180
0.53093093633652	0.0030133367981762
0.53303301334381	0.0030250207055360
0.53513514995575	0.0030367018189281
0.53723722696304	0.0030483801383525
0.53933936357498	0.0030600554309785
0.53979712724686	0.0030625974759459
0.54144144058228	0.0030717276968062
0.54354351758957	0.0030833971686661
0.54564565420151	0.0030950636137277
0.54774773120880	0.0031067272648215
0.54984986782074	0.0031183878891170
0.55195194482803	0.0031300454866141
0.55405408143997	0.0031417002901435
0.55615615844727	0.0031533518340439
0.55691689252853	0.0031575676985085
0.55825823545456	0.0031650005839765
0.56036037206650	0.0031766460742801
0.56246244907379	0.0031882887706161
0.56456458568573	0.0031999284401536
0.56666666269302	0.0032115650828928
0.56876873970032	0.0032231984660029
0.57087087631226	0.0032348290551454
0.57297295331955	0.0032464563846588
0.57457959651947	0.0032553409691900
0.57507508993149	0.0032580806873739
0.57717716693878	0.0032697019632906
0.57927930355072	0.0032813199795783
0.58138138055801	0.0032929349690676
0.58348345756531	0.0033045469317585
0.58558559417725	0.0033161556348205
0.58768767118454	0.0033277610782534
0.58978980779648	0.0033393637277186
0.59189188480377	0.0033509628847241
0.59280252456665	0.0033559866715223
0.59399402141571	0.0033625590149313
0.59609609842300	0.0033741518855095
0.59819817543030	0.0033857414964586
0.60030031204224	0.0033973280806094
0.60240238904953	0.0034089114051312
0.60450452566147	0.0034204914700240
0.60660660266876	0.0034320682752877
0.60870867967606	0.0034436418209225
0.61081081628799	0.0034552121069282
0.61160331964493	0.0034595734905452
0.61291289329529	0.0034667791333050
0.61501502990723	0.0034783429000527
0.61711710691452	0.0034899034071714
0.61921924352646	0.0035014606546611
0.62132132053375	0.0035130144096911
0.62342339754105	0.0035245649050921
0.62552553415298	0.0035361121408641
0.62762761116028	0.0035476561170071
0.62972974777222	0.0035591966006905
0.63100045919418	0.0035661712754518
0.63183182477951	0.0035707338247448
0.63393396139145	0.0035822675563395
0.63603603839874	0.0035937980283052
0.63813811540604	0.0036053250078112
0.64024025201797	0.0036168487276882
0.64234232902527	0.0036283689551055
0.64444446563721	0.0036398856900632
0.64654654264450	0.0036513989325613
0.64864861965179	0.0036629089154303
0.65075075626373	0.0036744154058397
0.65101277828217	0.0036758494097739
0.65285283327103	0.0036859184037894
0.65495496988297	0.0036974179092795
0.65705704689026	0.0037089139223099
0.65915918350220	0.0037204066757113
0.66126126050949	0.0037318957038224
0.66336333751678	0.0037433812394738
0.66546547412872	0.0037548632826656
0.66756755113602	0.0037663418333977
0.66966968774796	0.0037778166588396
0.67165976762772	0.0037886770442128
0.67177176475525	0.0037892882246524
0.67387390136719	0.0038007560651749
0.67597597837448	0.0038122201804072
0.67807805538177	0.0038236810360104
0.68018019199371	0.0038351381663233
0.68228226900101	0.0038465915713459
0.68438440561295	0.0038580414839089
0.68648648262024	0.0038694876711816
0.68858855962753	0.0038809303659946
0.69069069623947	0.0038923693355173
0.69279277324677	0.0039038048125803
0.69296157360077	0.0039047226309776
0.69489490985870	0.0039152363315225
0.69699698686600	0.0039266645908356
0.69909912347794	0.0039380886591971
0.70120120048523	0.0039495094679296
0.70330327749252	0.0039609265513718
0.70540541410446	0.0039723394438624
0.70750749111176	0.0039837490767241
0.70960962772369	0.0039951549842954
0.71171170473099	0.0040065571665764
0.71381384134293	0.0040179551579058
0.71493899822235	0.0040240548551083
0.71591591835022	0.0040293498896062
0.71801799535751	0.0040407408960164
0.72012013196945	0.0040521277114749
0.72222220897675	0.0040635108016431
0.72432434558868	0.0040748906321824
0.72642642259598	0.0040862662717700
0.72852849960327	0.0040976377204061
0.73063063621521	0.0041090059094131
0.73273271322250	0.0041203699074686
0.73483484983444	0.0041317301802337
0.73693692684174	0.0041430867277086
0.73761343955994	0.0041467407718301
0.73903906345367	0.0041544395498931
0.74114114046097	0.0041657881811261
0.74324321746826	0.0041771330870688
0.74534535408020	0.0041884738020599
0.74744743108749	0.0041998107917607
0.74954956769943	0.0042111440561712
0.75165164470673	0.0042224731296301
0.75375378131866	0.0042337984777987
0.75585585832596	0.0042451201006770
0.75795793533325	0.0042564375326037
0.76006007194519	0.0042677507735789
0.76100695133209	0.0042728455737233
0.76216214895248	0.0042790602892637
0.76426428556442	0.0042903656139970
0.76636636257172	0.0043016672134399
0.76846843957901	0.0043129646219313
0.77057057619095	0.0043242583051324
0.77267265319824	0.0043355477973819
0.77477478981018	0.0043468330986798
0.77687686681747	0.0043581146746874
0.77897900342941	0.0043693920597434
0.78108108043671	0.0043806652538478
0.78318315744400	0.0043919347226620
0.78514242172241	0.0044024344533682
0.78528529405594	0.0044032000005245
0.78738737106323	0.0044144610874355
0.78948950767517	0.0044257179833949
0.79159158468246	0.0044369711540639
0.79369372129440	0.0044482196681201
0.79579579830170	0.0044594644568861
0.79789787530899	0.0044707050547004
0.80000001192093	0.0044819414615631
0.80210208892822	0.0044931736774743
0.80420422554016	0.0045044021680951
0.80630630254745	0.0045156260021031
0.80840837955475	0.0045268456451595
0.81004339456558	0.0045355693437159
0.81051051616669	0.0045380615629256
0.81261259317398	0.0045492728240788
0.81471472978592	0.0045604798942804
0.81681680679321	0.0045716832391918
0.81891894340515	0.0045828819274902
0.82102102041245	0.0045940764248371
0.82312309741974	0.0046052667312324
0.82522523403168	0.0046164528466761
0.82732731103897	0.0046276347711682
0.82942944765091	0.0046388125047088
0.83153152465820	0.0046499855816364
0.83363366127014	0.0046611544676125
0.83573406934738	0.0046723107807338
0.83573573827744	0.0046723196282983
0.83783781528473	0.0046834796667099
0.83993995189667	0.0046946359798312
0.84204202890396	0.0047057876363397
0.84414416551590	0.0047169351018965
0.84624624252319	0.0047280783765018
0.84834831953049	0.0047392174601555
0.85045045614243	0.0047503518871963
0.85255253314972	0.0047614816576242
0.85465466976166	0.0047726077027619
0.85675674676895	0.0047837286256254
0.85885888338089	0.0047948458231986
0.86096096038818	0.0048059583641589
0.86223953962326	0.0048127151094377
0.86306303739548	0.0048170662485063
0.86516517400742	0.0048281704075634
0.86726725101471	0.0048392694443464
0.86936938762665	0.0048503642901778
0.87147146463394	0.0048614549450576
0.87357360124588	0.0048725409433246
0.87567567825317	0.0048836222849786
0.87777775526047	0.0048946994356811
0.87987989187241	0.0049057719297707
0.88198196887970	0.0049168397672474
0.88408410549164	0.0049279034137726
0.88618618249893	0.0049389624036849
0.88828825950623	0.0049500172026455
0.88958561420441	0.0049568372778594
0.89039039611816	0.0049610673449934
0.89249247312546	0.0049721128307283
0.89459460973740	0.0049831536598504
0.89669668674469	0.0049941902980208
0.89879882335663	0.0050052218139172
0.90090090036392	0.0050162491388619
0.90300297737122	0.0050272722728550
0.90510511398315	0.0050382902845740
0.90720719099045	0.0050493036396801
0.90930932760239	0.0050603128038347
0.91141140460968	0.0050713173113763
0.91351354122162	0.0050823166966438
0.91561561822891	0.0050933118909597
0.91771769523621	0.0051043024286628
0.91779899597168	0.0051047275774181
0.91981983184814	0.0051152883097529
0.92192190885544	0.0051262695342302
0.92402404546738	0.0051372461020947
0.92612612247467	0.0051482180133462
0.92822819948196	0.0051591852679849
0.93033033609390	0.0051701478660107
0.93243241310120	0.0051811053417623
0.93453454971313	0.0051920586265624
0.93663662672043	0.0052030072547495
0.93873876333237	0.0052139507606626
0.94084084033966	0.0052248896099627
0.94294291734695	0.0052358238026500
0.94504505395889	0.0052467533387244
0.94690716266632	0.0052564311772585
0.94714713096619	0.0052576782181859
0.94924926757812	0.0052685984410346
0.95135134458542	0.0052795135416090
0.95345348119736	0.0052904239855707
0.95555555820465	0.0053013297729194
0.95765763521194	0.0053122304379940
0.95975977182388	0.0053231264464557
0.96186184883118	0.0053340177983046
0.96396398544312	0.0053449040278792
0.96606606245041	0.0053557860665023
0.96816813945770	0.0053666625171900
0.97027027606964	0.0053775347769260
0.97237235307693	0.0053884019143879
0.97447448968887	0.0053992639295757
0.97657656669617	0.0054101212881505
0.97693848609924	0.0054119904525578
0.97867870330811	0.0054209739901125
0.98078078031540	0.0054318215698004
0.98288285732269	0.0054426640272141
0.98498499393463	0.0054535018280149
0.98708707094193	0.0054643349722028
0.98918920755386	0.0054751629941165
0.99129128456116	0.0054859858937562
0.99339342117310	0.0054968041367829
0.99549549818039	0.0055076172575355
0.99759757518768	0.0055184257216752
0.99969971179962	0.0055292290635407
1.0018018484116	0.0055400272831321
1.0039038658142	0.0055508208461106
1.0060060024261	0.0055616092868149
1.0079222917557	0.0055714398622513
1.0081081390381	0.0055723926052451
1.0102101564407	0.0055831712670624
1.0123122930527	0.0055939448066056
1.0144144296646	0.0056047132238746
1.0165165662766	0.0056154765188694
1.0186185836792	0.0056262346915901
1.0207207202911	0.0056369882076979
1.0228228569031	0.0056477366015315
1.0249248743057	0.0056584798730910
1.0270270109177	0.0056692180223763
1.0291291475296	0.0056799510493875
1.0312312841415	0.0056906794197857
1.0333333015442	0.0057014022022486
1.0354354381561	0.0057121198624372
1.0375375747681	0.0057228328660131
1.0396395921707	0.0057335407473147
1.0398887395859	0.0057348092086613
1.0417417287827	0.0057442430406809
1.0438438653946	0.0057549406774342
1.0459460020065	0.0057656331919134
1.0480480194092	0.0057763201184571
1.0501501560211	0.0057870023883879
1.0522522926331	0.0057976790703833
1.0543543100357	0.0058083510957658
1.0564564466476	0.0058190175332129
1.0585585832596	0.0058296793140471
1.0606607198715	0.0058403355069458
1.0627627372742	0.0058509865775704
1.0648648738861	0.0058616325259209
1.0669670104980	0.0058722728863358
1.0690690279007	0.0058829085901380
1.0711711645126	0.0058935387060046
1.0728690624237	0.0059021208435297
1.0732733011246	0.0059041636995971
1.0753753185272	0.0059147835709155
1.0774774551392	0.0059253983199596
1.0795795917511	0.0059360074810684
1.0816817283630	0.0059466115199029
1.0837837457657	0.0059572104364634
1.0858858823776	0.0059678037650883
1.0879880189896	0.0059783919714391
1.0900900363922	0.0059889750555158
1.0921921730042	0.0059995530173182
1.0942943096161	0.0060101253911853
1.0963964462280	0.0060206921771169
1.0984984636307	0.0060312538407743
1.1006006002426	0.0060418103821576
1.1027027368546	0.0060523618012667
1.1048047542572	0.0060629071667790
1.1068952083588	0.0060733896680176
1.1069068908691	0.0060734478756785
1.1090090274811	0.0060839829966426
1.1111111640930	0.0060945125296712
1.1132131814957	0.0061050369404256
1.1153153181076	0.0061155562289059
1.1174174547195	0.0061260699294508
1.1195194721222	0.0061365780420601
1.1216216087341	0.0061470810323954
1.1237237453461	0.0061575784347951
1.1258258819580	0.0061680702492595
1.1279278993607	0.0061785569414496
1.1300300359726	0.0061890380457044
1.1321321725845	0.0061995140276849
1.1342341899872	0.0062099844217300
1.1363363265991	0.0062204492278397
1.1384384632111	0.0062309089116752
1.1405405998230	0.0062413625419140
1.1420006752014	0.0062486208043993
1.1426426172256	0.0062518110498786
1.1447447538376	0.0062622544355690
1.1468468904495	0.0062726917676628
1.1489489078522	0.0062831239774823
1.1510510444641	0.0062935505993664
1.1531531810760	0.0063039716333151
1.1552551984787	0.0063143875449896
1.1573573350906	0.0063247974030674
1.1594594717026	0.0063352021388710
1.1615616083145	0.0063456012867391
1.1636636257172	0.0063559948466718
1.1657657623291	0.0063663828186691
1.1678678989410	0.0063767652027309
1.1699699163437	0.0063871419988573
1.1720720529556	0.0063975136727095
1.1741741895676	0.0064078792929649
1.1762763261795	0.0064182393252850
1.1782194375992	0.0064278114587069
1.1783783435822	0.0064285942353308
1.1804804801941	0.0064389430917799
1.1825826168060	0.0064492868259549
1.1846846342087	0.0064596245065331
1.1867867708206	0.0064699565991759
1.1888889074326	0.0064802835695446
1.1909910440445	0.0064906044863164
1.1930930614471	0.0065009198151529
1.1951951980591	0.0065112295560539
1.1972973346710	0.0065215337090194
1.1993993520737	0.0065318322740495
1.2015014886856	0.0065421252511442
1.2036036252975	0.0065524121746421
1.2057057619095	0.0065626939758658
1.2078077793121	0.0065729697234929
1.2099099159241	0.0065832398831844
1.2120120525360	0.0065935044549406
1.2141140699387	0.0066037629730999
1.2155869007111	0.0066109471954405
1.2162162065506	0.0066140159033239
1.2183183431625	0.0066242637112737
1.2204204797745	0.0066345049999654
1.2225224971771	0.0066447411663830
1.2246246337891	0.0066549712792039
1.2267267704010	0.0066651958040893
1.2288287878036	0.0066754147410393
1.2309309244156	0.0066856276243925
1.2330330610275	0.0066958349198103
1.2351350784302	0.0067060366272926
1.2372372150421	0.0067162322811782
1.2393393516541	0.0067264223471284
1.2414414882660	0.0067366063594818
1.2435435056686	0.0067467847838998
1.2456456422806	0.0067569576203823
1.2477477788925	0.0067671244032681
1.2498497962952	0.0067772855982184
1.2519519329071	0.0067874407395720
1.2540540695190	0.0067975902929902
1.2541394233704	0.0067980024032295
1.2561562061310	0.0068077337928116
1.2582582235336	0.0068178717046976
1.2603603601456	0.0068280035629869
1.2624624967575	0.0068381298333406
1.2645645141602	0.0068482500500977
1.2666666507721	0.0068583646789193
1.2687687873840	0.0068684732541442
1.2708709239960	0.0068785757757723
1.2729729413986	0.0068886727094650
1.2750750780106	0.0068987635895610
1.2771772146225	0.0069088488817215
1.2792792320251	0.0069189281202853
1.2813813686371	0.0069290013052523
1.2834835052490	0.0069390689022839
1.2855856418610	0.0069491304457188
1.2876876592636	0.0069591859355569
1.2897897958755	0.0069692358374596
1.2918919324875	0.0069792796857655
1.2939146757126	0.0069889388978481
1.2939939498901	0.0069893174804747
1.2960960865021	0.0069993496872485
1.2981982231140	0.0070093753747642
1.3003003597260	0.0070193954743445
1.3024023771286	0.0070294095203280
1.3045045137405	0.0070394179783762
1.3066066503525	0.0070494199171662
1.3087086677551	0.0070594162680209
1.3108108043671	0.0070694065652788
1.3129129409790	0.0070793908089399
1.3150149583817	0.0070893689990044
1.3171170949936	0.0070993416011333
1.3192192316055	0.0071093076840043
1.3213213682175	0.0071192681789398
1.3234233856201	0.0071292226202786
1.3255255222321	0.0071391710080206
1.3276276588440	0.0071491128765047
1.3297296762466	0.0071590491570532
1.3318318128586	0.0071689793840051
1.3339339494705	0.0071789035573602
1.3349515199661	0.0071837054565549
1.3360360860825	0.0071888221427798
1.3381381034851	0.0071987342089415
1.3402402400970	0.0072086402215064
1.3423423767090	0.0072185401804745
1.3444443941116	0.0072284340858459
1.3465465307236	0.0072383219376206
1.3486486673355	0.0072482037357986
1.3507508039474	0.0072580794803798
1.3528528213501	0.0072679491713643
1.3549549579620	0.0072778128087521
1.3570570945740	0.0072876699268818
1.3591591119766	0.0072975214570761
1.3612612485886	0.0073073669336736
1.3633633852005	0.0073172058910131
1.3654655218124	0.0073270387947559
1.3675675392151	0.0073368656449020
1.3696696758270	0.0073466864414513
1.3717718124390	0.0073565011844039
1.3738738298416	0.0073663098737597
1.3759759664536	0.0073761120438576
1.3772897720337	0.0073822350241244
1.3780781030655	0.0073859081603587
1.3801802396774	0.0073956982232630
1.3822822570801	0.0074054822325706
1.3843843936920	0.0074152597226202
1.3864865303040	0.0074250316247344
1.3885885477066	0.0074347970075905
1.3906906843185	0.0074445558711886
1.3927928209305	0.0074543091468513
1.3948948383331	0.0074640559032559
1.3969969749451	0.0074737966060638
1.3990991115570	0.0074835307896137
1.4012012481689	0.0074932593852282
1.4033032655716	0.0075029809959233
1.4054054021835	0.0075126970186830
1.4075075387955	0.0075224065221846
1.4096095561981	0.0075321099720895
1.4117116928101	0.0075418069027364
1.4138138294220	0.0075514977797866
1.4159159660339	0.0075611826032400
1.4180179834366	0.0075708609074354
1.4201201200485	0.0075805331580341
1.4209706783295	0.0075844451785088
1.4222222566605	0.0075901988893747
1.4243242740631	0.0075998585671186
1.4264264106750	0.0076095121912658
1.4285285472870	0.0076191588304937
1.4306306838989	0.0076287998817861
1.4327327013016	0.0076384344138205
1.4348348379135	0.0076480624265969
1.4369369745255	0.0076576843857765
1.4390389919281	0.0076673002913594
1.4411411285400	0.0076769096776843
1.4432432651520	0.0076865125447512
1.4453454017639	0.0076961093582213
1.4474474191666	0.0077056996524334
1.4495495557785	0.0077152838930488
1.4516516923904	0.0077248616144061
1.4537537097931	0.0077344332821667
1.4558558464050	0.0077439984306693
1.4579579830170	0.0077535570599139
1.4600601196289	0.0077631096355617
1.4621621370316	0.0077726556919515
1.4642642736435	0.0077821956947446
1.4660370349884	0.0077902358025312
1.4663664102554	0.0077917287126184
1.4684684276581	0.0078012556768954
1.4705705642700	0.0078107765875757
1.4726727008820	0.0078202905133367
1.4747747182846	0.0078297983855009
1.4768768548965	0.0078393006697297
1.4789789915085	0.0078487955033779
1.4810811281204	0.0078582838177681
1.4831831455231	0.0078677665442228
1.4852852821350	0.0078772427514195
1.4873874187469	0.0078867124393582
1.4894894361496	0.0078961756080389
1.4915915727615	0.0079056322574615
1.4936937093735	0.0079150823876262
1.4957958459854	0.0079245259985328
1.4978978633881	0.0079339640215039
1.5000000000000	0.0079433945938945
1.5021021366119	0.0079528195783496
1.5042041540146	0.0079622380435467
1.5063062906265	0.0079716499894857
1.5084084272385	0.0079810544848442
1.5105105638504	0.0079904533922672
1.5125327110291	0.0079994890838861
1.5126125812531	0.0079998457804322
1.5147147178650	0.0080092316493392
1.5168168544769	0.0080186119303107
1.5189188718796	0.0080279847607017
1.5210210084915	0.0080373510718346
1.5231231451035	0.0080467108637094
1.5252252817154	0.0080560650676489
1.5273272991180	0.0080654118210077
1.5294294357300	0.0080747520551085
1.5315315723419	0.0080840867012739
1.5336335897446	0.0080934138968587
1.5357357263565	0.0081027355045080
1.5378378629684	0.0081120496615767
1.5399398803711	0.0081213582307100
1.5420420169830	0.0081306593492627
1.5441441535950	0.0081399548798800
1.5462462902069	0.0081492429599166
1.5483483076096	0.0081585254520178
1.5504504442215	0.0081678004935384
1.5525525808334	0.0081770699471235
1.5546545982361	0.0081863319501281
1.5567567348480	0.0081955883651972
1.5588588714600	0.0082048373296857
1.5605030059814	0.0082120671868324
1.5609610080719	0.0082140807062387
1.5630630254745	0.0082233166322112
1.5651651620865	0.0082325460389256
1.5672672986984	0.0082417698577046
1.5693693161011	0.0082509862259030
1.5714714527130	0.0082601960748434
1.5735735893250	0.0082693994045258
1.5756757259369	0.0082785962149501
1.5777777433395	0.0082877865061164
1.5798798799515	0.0082969702780247
1.5819820165634	0.0083061475306749
1.5840840339661	0.0083153182640672
1.5861861705780	0.0083244815468788
1.5882883071899	0.0083336392417550
1.5903904438019	0.0083427894860506
1.5924924612045	0.0083519341424108
1.5945945978165	0.0083610713481903
1.5966967344284	0.0083702020347118
1.5987987518311	0.0083793262019753
1.6009008884430	0.0083884438499808
1.6030030250549	0.0083975549787283
1.6051051616669	0.0084066595882177
1.6072071790695	0.0084157576784492
1.6093093156815	0.0084248483181000
1.6099946498871	0.0084278108552098
1.6114114522934	0.0084339324384928
1.6135134696960	0.0084430109709501
1.6156156063080	0.0084520820528269
1.6177177429199	0.0084611466154456
1.6198197603226	0.0084702046588063
1.6219218969345	0.0084792552515864
1.6240240335464	0.0084883002564311
1.6261261701584	0.0084973378106952
